bin valid fake clones missed
26.1 2 22 0 0
26.2 5 29 4 1
26.3 3 38 0 2
26.4 6 31 0 0
26.5 5 19 1 2
26.6 10 26 2 1
26.7 3 29 1 0
26.8 6 30 1 0
26.9 4 26 1 1
27 5 35 0 0
27.1 5 26 3 1
27.2 7 36 2 1
27.3 6 23 3 0
27.4 5 25 1 0
27.5 7 28 1 0
27.6 5 34 3 0
27.7 6 19 0 3
27.8 6 27 1 1
27.9 5 24 0 0
28 4 30 2 1
28.1 6 29 4 0
28.2 3 17 0 0
28.3 4 22 0 0
28.4 2 29 0 0
28.5 6 23 2 0
28.6 3 18 5 1
28.7 7 37 1 1
28.8 0 16 0 1
28.9 5 27 1 1
29 2 20 1 0
29.1 3 29 0 2
29.2 4 19 0 0
29.3 4 22 1 2
29.4 8 21 2 1
29.5 5 19 0 1
29.6 3 29 0 0
29.7 6 21 0 1
29.8 2 18 0 0
29.9 3 25 1 0
30 1 27 1 0
30.1 4 14 1 1
30.2 4 20 0 1
30.3 0 13 0 0
30.4 3 23 0 1
30.5 1 17 2 1
30.6 2 16 1 0
30.7 2 25 3 1
30.8 1 17 0 1
30.9 3 15 0 0
31 4 18 2 0
31.1 4 27 1 1
31.2 5 22 3 3
31.3 5 11 0 0
31.4 3 12 1 0
31.5 3 27 0 0
31.6 3 20 2 0
31.7 2 17 0 1
31.8 6 17 2 0
31.9 4 11 1 0
32 3 18 2 0
32.1 3 19 0 1
32.2 6 24 2 0
32.3 2 22 1 0
32.4 2 23 2 0
32.5 3 25 1 1
32.6 4 19 2 2
32.7 2 25 1 0
32.8 1 13 0 1
32.9 5 18 0 1
33 3 10 3 1
33.1 2 14 2 0
33.2 2 14 0 1
33.3 5 10 1 0
33.4 2 21 0 1
33.5 4 23 2 2
33.6 2 20 1 2
33.7 6 15 1 0
33.8 0 17 0 0
33.9 2 17 0 1
34 1 12 0 0
34.1 4 25 0 0
34.2 3 9 0 0
34.3 2 27 1 0
34.4 2 15 1 0
34.5 4 14 1 0
34.6 1 15 0 0
34.7 4 13 1 1
34.8 2 9 1 1
34.9 2 25 0 1
35 2 17 1 0
35.1 3 14 1 1
35.2 2 22 1 0
35.3 3 23 1 1
35.4 1 13 1 0
35.5 1 19 0 0
35.6 3 24 0 0
35.7 2 16 0 0
35.8 0 23 3 1
35.9 1 16 0 1
36 1 13 0 0
36.1 1 19 0 1
36.2 0 12 4 0
36.3 1 7 1 0
36.4 2 14 0 1
36.5 3 23 0 0
36.6 4 22 0 0
36.7 2 11 1 0
36.8 0 10 0 0
36.9 2 12 0 2
37 3 16 1 0
37.1 2 14 0 1
37.2 0 11 0 0
37.3 1 12 0 0
37.4 3 12 0 0
37.5 4 28 2 1
37.6 2 9 1 0
37.7 1 11 1 0
37.8 3 12 2 0
37.9 6 10 1 1
38 3 15 0 0
38.1 2 13 0 0
38.2 2 13 1 1
38.3 3 9 2 0
38.4 3 11 0 0
38.5 1 10 1 0
38.6 2 14 0 0
38.7 2 13 0 1
38.8 4 15 0 0
38.9 5 13 0 0
39 3 3 0 0
39.1 3 10 2 3
39.2 1 11 1 0
39.3 2 12 3 0
39.4 0 13 1 0
39.5 3 15 0 0
39.6 2 11 0 1
39.7 0 13 0 0
39.8 3 13 1 0
39.9 2 11 1 0
40 1 15 0 0
40.1 1 14 1 0
40.2 0 15 2 0
40.3 1 9 1 0
40.4 1 12 0 0
40.5 0 9 0 0
40.6 2 14 0 0
40.7 2 15 1 0
40.8 0 5 0 0
40.9 1 7 0 0
41 2 12 0 0
41.1 3 13 0 0
41.2 4 7 1 0
41.3 4 9 1 0
41.4 1 6 0 0
41.5 7 13 0 0
41.6 1 9 0 1
41.7 1 10 2 1
41.8 2 7 0 0
41.9 3 9 0 0
42 3 7 1 0
42.1 4 11 0 0
42.2 2 23 0 0
42.3 1 10 1 1
42.4 1 10 2 0
42.5 0 13 2 0
42.6 1 15 0 1
42.7 0 12 0 0
42.8 3 13 1 0
42.9 3 13 2 0
43 0 18 0 0
43.1 4 14 2 0
43.2 1 9 1 0
43.3 1 14 0 0
43.4 0 15 0 0
43.5 3 15 0 0
43.6 1 14 1 0
43.7 3 9 2 0
43.8 1 9 0 0
43.9 2 5 2 0
44 1 7 2 0
44.1 2 12 0 0
44.2 0 6 0 1
44.3 1 8 1 0
44.4 0 10 0 0
44.5 2 5 0 0
44.6 0 16 0 0
44.7 1 10 0 0
44.8 1 13 0 0
44.9 0 12 1 0
45 3 11 1 0
45.1 0 7 0 0
45.2 1 12 0 0
45.3 0 7 1 0
45.4 1 13 0 0
45.5 1 8 0 1
45.6 0 8 0 0
45.7 3 5 0 1
45.8 1 9 2 0
45.9 2 15 0 0
46 0 7 0 0
46.1 1 7 0 0
46.2 0 12 0 1
46.3 0 17 0 0
46.4 0 7 0 0
46.5 0 10 0 1
46.6 2 6 1 0
46.7 2 12 0 0
46.8 0 3 0 0
46.9 1 7 1 0
47 1 10 0 0
47.1 0 9 0 0
47.2 0 9 0 1
47.3 1 6 1 0
47.4 0 11 0 0
47.5 2 9 0 0
47.6 1 9 0 0
47.7 1 11 0 1
47.8 1 15 0 0
47.9 2 8 0 0
48 0 9 0 0
48.1 1 14 1 0
48.2 0 13 0 0
48.3 1 6 0 0
48.4 1 11 0 0
48.5 0 2 0 0
48.6 1 9 0 0
48.7 3 9 0 0
48.8 2 4 0 0
48.9 1 8 1 0
49 1 9 0 0
49.1 0 12 2 0
49.2 0 6 0 0
49.3 1 7 0 0
49.4 1 10 0 0
49.5 1 7 1 0
49.6 1 14 0 0
49.7 0 11 0 0
49.8 2 8 0 0
49.9 0 5 0 0
50 1 5 0 0
50.1 0 4 0 1
50.2 1 8 0 0
50.3 3 4 0 0
50.4 1 5 0 0
50.5 1 13 0 0
50.6 2 10 1 0
50.7 1 10 1 0
50.8 1 6 0 0
50.9 0 6 1 0
51 0 9 1 0
51.1 0 7 0 0
51.2 2 7 0 0
51.3 0 12 0 0
51.4 0 3 0 1
51.5 2 4 3 0
51.6 1 3 0 0
51.7 0 5 1 0
51.8 0 11 1 0
51.9 0 13 0 0
52 1 6 0 0
52.1 0 5 0 0
52.2 3 4 0 0
52.3 1 10 1 0
52.4 2 8 0 0
52.5 0 2 0 0
52.6 0 9 0 0
52.7 0 6 0 0
52.8 0 6 0 0
52.9 1 10 0 1
53 0 2 0 0
53.1 0 8 0 0
53.2 0 3 0 0
53.3 0 6 0 0
53.4 1 1 0 0
53.5 1 7 1 0
53.6 1 5 1 1
53.7 1 7 0 0
53.8 2 4 1 0
53.9 0 5 0 0
54 0 5 0 0
54.1 0 5 0 0
54.2 0 9 1 0
54.3 2 7 1 0
54.4 0 4 0 0
54.5 1 11 0 1
54.6 1 11 0 0
54.7 1 10 0 0
54.8 1 2 0 0
54.9 0 6 0 0
55 0 7 0 0
55.1 0 5 0 0
55.2 0 9 1 0
55.3 0 2 0 0
55.4 1 7 0 0
55.5 0 12 0 0
55.6 1 9 1 0
55.7 0 6 0 1
55.8 2 8 0 0
55.9 0 3 0 0
56 0 9 0 0
56.1 1 6 0 0
56.2 1 4 0 0
56.3 1 5 0 0
56.4 0 9 0 0
56.5 2 13 0 0
56.6 0 9 0 0
56.7 2 7 0 0
56.8 1 3 0 0
56.9 1 5 0 0
57 1 6 0 0
57.1 1 8 0 1
57.2 1 5 0 0
57.3 0 8 0 0
57.4 2 4 0 0
57.5 0 7 1 0
57.6 1 5 0 0
57.7 1 1 0 0
57.8 0 3 1 0
57.9 0 1 1 0
58 1 5 0 0
58.1 2 8 0 0
58.2 1 2 0 0
58.3 2 2 0 0
58.4 1 8 0 0
58.5 0 4 0 1
58.6 0 3 1 0
58.7 0 3 0 0
58.8 0 3 0 0
58.9 0 9 0 0
59 0 7 0 0
59.1 2 8 1 0
59.2 1 4 0 0
59.3 0 7 0 0
59.4 0 11 0 0
59.5 0 3 0 0
59.6 2 7 0 0
59.7 0 3 0 0
59.8 0 8 0 0
59.9 1 8 0 0
60 1 6 0 1
60.1 1 7 0 0
60.2 1 6 0 0
60.3 0 10 1 0
60.4 3 7 1 0
60.5 2 7 0 0
60.6 1 3 0 0
60.7 0 2 0 0
60.8 0 5 0 0
60.9 2 6 1 0
61 2 5 1 0
61.1 0 3 0 0
61.2 0 4 0 0
61.3 0 4 0 0
61.4 0 4 0 0
61.5 0 10 0 0
61.6 0 5 0 0
61.7 2 4 1 1
61.8 0 7 0 1
61.9 0 3 0 0
62 1 6 0 0
62.1 1 11 0 0
62.2 0 9 0 0
62.3 1 5 0 0
62.4 0 5 0 0
62.5 0 5 1 0
62.6 1 6 0 0
62.7 0 2 1 0
62.8 0 6 1 0
62.9 1 3 0 0
63 1 3 1 0
63.1 0 5 0 1
63.2 0 4 0 0
63.3 0 3 0 0
63.4 0 4 0 0
63.5 0 4 0 0
63.6 0 5 0 1
63.7 0 4 0 0
63.8 1 2 0 0
63.9 0 7 0 0
64 0 4 0 0
64.1 0 10 1 0
64.2 0 4 0 0
64.3 0 7 0 0
64.4 1 4 0 0
64.5 1 5 0 0
64.6 0 4 0 0
64.7 0 6 0 0
64.8 0 5 1 0
64.9 0 7 0 0
65 0 5 1 0
65.1 0 7 0 0
65.2 1 6 0 0
65.3 1 2 0 0
65.4 0 1 0 0
65.5 0 1 0 0
65.6 0 3 0 0
65.7 1 5 0 0
65.8 0 6 0 0
65.9 0 1 2 0
66 2 5 0 0
66.1 2 4 0 0
66.2 1 4 0 1
66.3 0 4 0 0
66.4 1 5 0 0
66.5 0 2 0 0
66.6 0 5 1 0
66.7 1 1 1 0
66.9 0 4 0 0
67 0 2 1 0
67.1 0 6 1 0
67.2 1 5 0 0
67.3 2 8 0 0
67.4 1 5 0 0
67.5 1 6 0 0
67.6 0 4 0 0
67.7 1 4 1 0
67.8 1 7 0 0
67.9 0 5 0 0
68 0 4 0 0
68.1 0 4 0 0
68.2 0 2 0 0
68.3 0 6 0 0
68.4 0 7 0 1
68.5 0 5 0 0
68.6 1 7 0 1
68.7 0 2 0 0
68.8 1 2 0 0
68.9 0 5 0 2
69 0 3 0 0
69.1 0 4 0 1
69.2 1 3 1 0
69.3 0 4 1 0
69.4 1 2 0 0
69.5 0 5 0 0
69.7 0 4 1 0
69.8 0 6 0 0
69.9 0 6 0 0
70 0 2 0 0
70.1 0 5 0 0
70.2 0 6 1 0
70.3 1 5 0 0
70.4 0 3 0 1
70.5 0 6 0 0
70.6 1 5 0 0
70.7 0 2 0 0
70.8 1 2 0 0
70.9 0 6 0 0
71 0 2 1 0
71.1 0 2 0 0
71.2 0 8 0 0
71.3 0 5 0 0
71.4 0 5 0 0
71.5 0 1 0 0
71.6 0 7 0 0
71.7 1 7 0 0
71.8 2 4 2 0
71.9 2 2 0 0
72 2 5 0 0
72.1 0 2 0 0
72.2 1 3 0 0
72.3 0 2 0 1
72.4 0 11 0 0
72.5 0 2 0 0
72.6 1 3 0 0
72.7 3 1 0 0
72.8 0 1 0 0
72.9 1 0 0 0
73 0 8 0 0
73.1 0 3 0 0
73.2 1 2 0 0
73.3 1 8 0 0
73.4 0 3 0 0
73.5 0 2 0 0
73.6 1 5 0 0
73.7 2 4 0 0
73.8 1 1 0 0
73.9 0 1 0 0
74 0 3 0 0
74.1 0 3 0 0
74.2 0 5 0 0
74.3 0 1 1 0
74.4 0 3 0 0
74.5 0 6 0 0
74.6 1 4 0 0
74.7 0 3 0 0
74.8 0 7 0 0
74.9 0 2 0 0
75 0 5 0 0
75.1 0 7 0 0
75.2 0 3 0 0
75.3 1 4 0 0
75.4 2 4 0 0
75.5 1 5 2 0
75.6 0 5 0 0
75.7 0 5 0 0
75.8 0 4 0 0
75.9 0 0 1 0
76 1 1 0 0
76.1 1 2 0 0
76.2 0 3 0 0
76.3 0 5 0 0
76.4 1 4 0 0
76.5 0 4 0 0
76.6 0 4 0 0
76.7 1 1 0 0
76.8 0 1 0 1
76.9 0 2 0 0
77 0 8 0 0
77.1 0 1 0 0
77.2 1 3 1 0
77.3 0 4 0 0
77.4 1 6 0 0
77.5 0 5 0 0
77.6 0 1 0 0
77.7 0 1 0 0
77.8 0 4 1 0
77.9 2 1 0 0
78 0 1 0 0
78.1 1 3 0 0
78.2 0 2 0 0
78.3 0 5 0 0
78.4 0 2 0 0
78.5 0 6 0 0
78.6 1 2 0 0
78.7 0 7 0 0
78.8 1 4 0 0
78.9 0 1 0 0
79 0 3 0 0
79.1 0 3 0 1
79.2 0 3 0 0
79.3 0 4 0 0
79.4 1 1 3 0
79.5 0 4 0 0
79.6 0 1 0 0
79.7 0 1 0 0
79.8 0 4 0 0
79.9 0 3 0 0
80 0 3 0 0
80.1 0 2 0 0
80.2 1 5 0 0
80.3 0 1 0 0
80.4 0 4 0 0
80.5 0 3 0 0
80.6 0 1 1 0
80.7 0 4 0 0
80.8 1 2 0 0
80.9 0 2 0 0
81 1 4 0 0
81.1 0 7 2 0
81.2 0 1 0 0
81.4 0 6 0 0
81.5 0 4 0 0
81.6 2 3 0 0
81.7 1 1 0 0
81.8 0 3 0 0
81.9 0 3 0 0
82.1 0 6 0 0
82.2 0 2 2 0
82.3 0 1 0 0
82.4 0 1 0 0
82.5 0 1 0 0
82.6 0 5 1 0
82.7 0 4 0 0
82.8 0 6 0 0
82.9 0 2 0 0
83 0 2 0 0
83.1 1 4 0 0
83.2 1 2 0 0
83.3 1 3 0 0
83.4 0 2 0 0
83.5 0 5 0 0
83.6 0 4 0 0
83.7 0 2 0 0
83.8 1 6 0 0
83.9 0 2 0 0
84 1 2 0 0
84.1 0 5 0 1
84.2 1 2 0 0
84.3 0 2 0 0
84.4 0 2 0 0
84.5 0 2 0 0
84.6 0 3 1 0
84.7 0 2 0 0
84.8 0 3 0 0
84.9 0 5 0 0
85 1 2 0 0
85.1 0 2 1 0
85.2 1 3 0 0
85.3 0 4 0 0
85.4 0 1 0 0
85.5 0 1 0 0
85.6 0 5 0 0
85.7 0 4 0 0
85.8 0 3 0 0
85.9 0 1 0 0
86 0 5 0 0
86.1 0 4 0 0
86.2 0 3 0 0
86.3 0 3 0 0
86.4 0 2 0 0
86.5 0 1 0 0
86.6 0 1 0 0
86.7 0 2 1 1
86.8 0 1 1 0
87 0 2 0 0
87.1 0 4 0 0
87.2 0 3 1 0
87.4 0 6 0 0
87.5 1 1 0 0
87.6 0 2 0 0
87.7 0 7 0 0
87.8 0 4 0 0
87.9 0 2 0 0
88.1 0 4 0 0
88.2 0 3 0 0
88.3 0 2 0 0
88.4 0 3 2 0
88.5 1 2 0 0
88.6 0 1 0 0
88.7 0 2 0 0
88.9 0 1 0 0
89 0 4 0 0
89.2 1 2 0 0
89.3 0 1 0 0
89.4 0 4 0 0
89.5 0 3 0 0
89.6 0 1 0 0
89.7 0 3 0 0
89.8 0 5 0 0
89.9 0 1 0 0
90 0 2 0 0
90.2 0 2 0 0
90.3 0 6 0 0
90.4 1 2 1 0
90.6 0 4 0 0
90.7 1 2 0 0
90.8 1 0 0 0
90.9 0 1 1 0
91 0 2 0 0
91.1 0 3 0 0
91.3 0 3 0 0
91.4 0 1 0 0
91.5 0 5 0 0
91.6 0 4 0 0
91.7 0 2 0 0
91.8 0 3 0 0
91.9 0 2 0 0
92 1 0 0 0
92.1 0 1 0 0
92.2 0 5 0 0
92.4 0 2 0 0
92.5 2 3 0 0
92.6 0 5 0 0
92.7 0 4 0 0
92.8 0 2 0 0
92.9 0 1 0 0
93 0 3 0 0
93.1 0 3 0 0
93.2 0 2 0 0
93.3 0 2 0 0
93.4 0 1 0 0
93.5 0 2 0 0
93.6 0 5 0 0
93.7 0 4 0 0
93.8 0 4 0 0
93.9 0 3 0 1
94 0 3 0 0
94.1 0 3 0 0
94.2 0 2 0 0
94.3 1 3 0 0
94.4 0 2 0 0
94.5 0 4 0 0
94.6 0 2 0 0
94.7 1 4 0 0
94.8 0 5 0 0
94.9 1 4 0 0
95 0 2 0 0
95.1 0 2 0 0
95.2 1 1 0 0
95.3 1 4 0 0
95.4 0 4 0 0
95.5 1 2 0 0
95.6 2 2 0 0
95.7 0 2 0 0
95.8 0 6 0 0
95.9 0 2 0 0
96 0 4 0 0
96.1 0 2 0 0
96.2 0 2 0 0
96.3 0 1 0 0
96.4 0 1 0 0
96.5 0 4 0 1
96.6 0 4 0 0
96.7 0 6 0 0
96.8 0 4 0 0
96.9 0 5 0 0
97.1 1 0 0 0
97.2 1 0 0 0
97.3 0 4 0 0
97.4 0 2 0 0
97.5 0 1 0 0
97.7 0 3 0 0
97.8 0 4 0 0
98 1 3 0 0
98.1 0 2 0 0
98.2 0 3 0 0
98.3 0 2 0 0
98.4 0 2 0 0
98.5 0 3 0 0
98.6 0 1 0 0
98.7 0 1 0 0
98.8 0 3 0 0
98.9 0 1 0 0
99 0 2 0 0
99.1 0 2 0 0
99.2 0 3 0 0
99.5 0 1 0 0
99.6 0 2 0 0
99.7 0 2 0 0
99.8 0 2 0 0
99.9 0 3 0 0
100 1 7 0 0
100.1 0 4 0 0
100.3 0 2 0 0
100.4 0 2 0 0
100.5 0 6 0 0
100.6 0 1 0 0
100.7 0 5 0 0
100.8 0 3 0 0
100.9 0 2 0 0
101 0 2 0 0
101.1 0 4 0 0
101.2 0 1 0 0
101.3 0 2 0 0
101.4 0 3 0 0
101.5 0 3 0 0
101.6 0 2 0 0
101.7 1 3 0 0
101.8 0 2 0 0
101.9 0 2 0 0
102 0 2 0 0
102.1 0 4 0 0
102.2 0 2 0 0
102.3 0 4 0 0
102.4 0 1 0 0
102.5 1 7 0 0
102.8 0 1 0 0
103 0 1 0 0
103.2 0 4 0 0
103.3 0 3 0 0
103.4 0 1 0 0
103.5 0 1 0 0
103.6 0 4 0 0
103.7 0 2 1 0
103.8 0 1 0 0
103.9 0 1 0 0
104.1 0 2 0 0
104.2 1 2 0 0
104.3 0 3 0 0
104.4 0 1 0 0
104.5 0 1 0 0
104.6 0 2 0 0
104.7 0 3 1 0
104.8 0 2 0 0
104.9 0 5 0 0
105 0 2 0 0
105.1 1 2 0 0
105.2 0 3 1 0
105.3 0 4 0 0
105.4 0 1 0 0
105.6 1 2 0 0
105.7 1 1 0 0
105.8 0 2 0 0
105.9 0 7 0 0
106 0 4 0 0
106.1 0 4 0 0
106.2 0 1 0 0
106.3 0 3 0 0
106.5 0 4 0 0
106.6 0 1 0 0
106.7 0 5 0 0
106.8 0 3 0 0
106.9 0 2 0 0
107 0 2 0 0
107.1 0 1 0 0
107.2 0 2 0 0
107.3 0 1 0 0
107.4 0 2 0 0
107.7 0 2 0 0
107.8 0 1 0 0
108 1 2 0 0
108.1 0 1 0 0
108.2 0 2 0 0
108.3 0 2 0 0
108.4 0 3 0 0
108.5 0 3 0 0
108.6 0 3 0 0
108.7 0 2 1 1
108.9 0 1 0 0
109 0 1 0 0
109.1 0 1 0 0
109.3 0 5 0 0
109.4 1 1 0 0
109.5 0 2 0 0
109.7 0 1 0 0
109.9 0 3 0 0
110 0 2 0 0
110.2 0 3 0 0
110.3 0 3 0 0
110.4 0 2 0 0
110.6 0 3 0 0
110.7 0 1 0 0
110.8 0 2 0 0
110.9 0 2 0 0
111 0 2 0 0
111.1 0 1 0 0
111.2 1 2 0 0
111.3 0 2 0 0
111.4 0 2 0 0
111.5 0 1 0 0
111.6 0 2 0 0
111.7 0 4 0 0
111.8 0 1 0 0
111.9 0 1 0 0
112 0 1 0 0
112.1 0 2 0 0
112.3 0 1 0 0
112.5 0 1 0 0
112.6 0 2 0 0
112.7 0 2 0 0
112.8 0 3 0 0
113 0 6 0 0
113.1 0 1 0 0
113.4 0 1 0 0
113.5 0 1 0 0
113.6 0 2 0 0
113.7 0 2 0 0
113.8 0 3 0 0
113.9 0 2 0 0
114 0 2 0 0
114.2 0 1 0 0
114.3 0 4 0 0
114.5 1 2 0 0
114.6 0 2 0 0
114.7 0 3 0 0
114.8 0 3 0 0
114.9 0 4 0 0
115 0 5 0 1
115.1 0 2 0 0
115.2 0 1 0 0
115.3 0 2 0 0
115.4 0 1 1 0
115.5 0 1 0 0
115.6 0 2 0 0
115.7 0 4 0 0
115.8 0 2 0 0
115.9 0 1 0 0
116 0 1 0 0
116.1 2 2 0 0
116.2 0 1 0 0
116.6 0 3 0 0
117 0 1 0 0
117.1 0 3 0 0
117.2 0 1 0 0
117.3 0 0 1 0
117.4 0 3 1 0
117.7 0 3 0 0
117.8 0 3 0 0
117.9 0 1 0 0
118.1 0 1 0 0
118.2 1 1 0 0
118.3 0 1 0 0
118.5 0 2 0 0
118.6 0 3 0 0
118.7 0 2 0 0
118.8 0 3 0 0
118.9 0 1 0 0
119 0 1 0 0
119.1 0 3 0 0
119.2 0 1 0 0
119.3 0 2 0 0
119.4 0 2 0 0
119.5 0 3 0 0
119.6 1 2 0 0
119.7 0 2 0 0
119.8 0 1 0 0
119.9 0 3 0 0
120.1 0 1 0 0
120.2 0 4 0 0
120.3 0 2 0 0
120.4 0 1 0 0
120.5 0 2 0 0
120.6 0 1 0 0
120.7 1 2 0 0
120.8 0 2 0 0
120.9 0 1 0 0
121 0 1 0 0
121.1 0 1 0 0
121.2 0 5 0 0
121.3 0 2 0 0
121.4 0 4 0 0
121.5 0 2 0 0
121.6 0 1 0 0
121.7 0 1 0 0
121.8 0 1 0 0
122 0 2 0 0
122.1 0 1 0 0
122.2 0 4 0 0
122.4 0 1 0 0
122.5 0 1 0 0
122.6 0 4 0 0
122.7 0 4 0 0
122.8 0 1 0 0
123 0 2 0 0
123.1 0 2 0 0
123.2 0 3 0 0
123.3 0 1 0 0
123.4 0 3 0 0
123.5 0 2 0 0
123.6 0 2 0 0
123.7 0 3 0 1
123.8 0 2 0 0
