bin valid fake clones missed
22.2 2 48 2 1
22.3 12 53 0 1
22.4 10 41 1 2
22.5 5 39 4 0
22.6 11 40 0 0
22.7 10 46 0 0
22.8 13 37 1 1
22.9 6 45 0 0
23 8 32 5 0
23.1 8 52 3 0
23.2 3 36 2 1
23.3 7 38 2 1
23.4 8 73 0 1
23.5 3 44 0 2
23.6 9 58 3 0
23.7 11 33 1 0
23.8 8 49 1 0
23.9 10 25 1 2
24 6 42 3 0
24.1 6 32 3 0
24.2 11 39 4 1
24.3 6 39 2 1
24.4 6 27 2 1
24.5 9 36 3 0
24.6 7 39 1 0
24.7 2 37 3 0
24.8 1 33 0 0
24.9 7 36 0 1
25 5 37 0 1
25.1 9 32 0 1
25.2 4 48 3 0
25.3 5 35 2 0
25.4 9 36 2 0
25.5 8 40 2 1
25.6 6 27 1 0
25.7 14 57 1 0
25.8 7 37 2 1
25.9 2 21 1 0
26 4 33 1 0
26.1 7 22 1 2
26.2 8 38 1 1
26.3 3 27 1 1
26.4 5 29 0 0
26.5 7 30 1 0
26.6 4 40 1 2
26.7 5 37 3 1
26.8 0 36 3 0
26.9 4 25 0 0
27 2 33 2 0
27.1 8 34 0 1
27.2 9 28 3 0
27.3 4 27 2 0
27.4 10 32 1 1
27.5 6 31 1 0
27.6 6 52 2 0
27.7 9 32 1 1
27.8 6 29 1 0
27.9 0 33 2 0
28 3 33 1 0
28.1 9 33 4 0
28.2 3 27 2 1
28.3 2 23 3 1
28.4 6 20 3 0
28.5 4 25 0 1
28.6 5 26 3 0
28.7 4 33 0 0
28.8 5 22 1 0
28.9 2 37 1 1
29 5 26 0 1
29.1 2 22 1 1
29.2 3 21 2 0
29.3 6 25 2 0
29.4 3 21 0 1
29.5 7 28 0 0
29.6 2 31 0 1
29.7 4 25 1 2
29.8 4 19 0 0
29.9 7 27 1 0
30 6 20 2 0
30.1 7 20 1 0
30.2 5 27 1 0
30.3 5 28 2 0
30.4 1 14 1 0
30.5 4 29 2 0
30.6 5 32 1 0
30.7 2 15 1 0
30.8 2 26 0 1
30.9 0 28 0 0
31 4 13 2 0
31.1 3 38 0 1
31.2 1 22 0 0
31.3 5 21 1 0
31.4 2 30 0 0
31.5 3 16 0 1
31.6 5 29 0 0
31.7 6 26 1 0
31.8 4 27 0 0
31.9 4 21 3 0
32 2 24 1 0
32.1 4 20 0 0
32.2 5 25 2 0
32.3 1 14 1 0
32.4 8 29 4 1
32.5 2 32 2 0
32.6 5 30 0 2
32.7 4 36 2 0
32.8 1 24 3 0
32.9 3 16 1 0
33 1 14 0 0
33.1 1 15 2 0
33.2 2 18 0 2
33.3 2 16 0 0
33.4 1 23 0 0
33.5 1 12 1 1
33.6 3 22 0 1
33.7 1 22 2 0
33.8 1 23 1 0
33.9 3 35 0 2
34 1 12 2 1
34.1 2 17 3 1
34.2 1 20 1 0
34.3 1 13 0 0
34.4 2 20 0 0
34.5 3 17 0 0
34.6 3 18 0 0
34.7 5 16 1 0
34.8 3 20 0 0
34.9 4 18 3 1
35 1 17 0 0
35.1 2 24 0 0
35.2 2 27 1 0
35.3 1 17 0 0
35.4 1 17 0 0
35.5 2 22 1 0
35.6 3 12 1 0
35.7 1 22 2 0
35.8 2 21 1 0
35.9 0 12 1 0
36 2 22 2 2
36.1 4 20 1 1
36.2 3 19 0 0
36.3 4 22 1 0
36.4 1 15 1 1
36.5 4 21 0 0
36.6 0 12 0 0
36.7 3 16 1 0
36.8 1 12 0 0
36.9 1 26 0 0
37 3 15 0 0
37.1 2 9 0 1
37.2 6 25 0 0
37.3 0 9 1 0
37.4 4 13 0 0
37.5 1 33 0 1
37.6 1 18 1 0
37.7 1 11 1 0
37.8 5 17 0 0
37.9 2 13 2 0
38 3 13 0 0
38.1 2 13 4 0
38.2 1 14 0 0
38.3 1 17 1 0
38.4 3 12 1 0
38.5 0 14 1 0
38.6 5 9 1 0
38.7 2 5 0 0
38.8 1 17 1 0
38.9 4 15 0 0
39 3 10 0 1
39.1 1 18 2 0
39.2 0 14 0 0
39.3 0 14 1 1
39.4 0 11 0 0
39.5 3 15 2 0
39.6 3 10 1 0
39.7 0 15 2 0
39.8 1 12 0 0
39.9 2 11 0 0
40 3 9 1 0
40.1 4 12 0 0
40.2 2 7 1 0
40.3 1 11 2 0
40.4 1 17 0 0
40.5 0 14 0 0
40.6 1 7 0 0
40.7 0 9 0 0
40.8 3 13 0 0
40.9 0 16 0 1
41 5 10 0 0
41.1 2 12 0 0
41.2 0 26 1 0
41.3 3 12 0 0
41.4 1 10 1 0
41.5 1 10 1 1
41.6 1 10 0 0
41.7 1 14 0 0
41.8 2 11 0 0
41.9 3 15 1 1
42 3 19 0 0
42.1 2 14 0 0
42.2 0 8 1 0
42.3 0 9 1 0
42.4 1 15 0 0
42.5 2 12 0 0
42.6 0 11 1 0
42.7 3 11 0 0
42.8 2 16 1 0
42.9 1 17 0 0
43 1 9 0 0
43.1 2 5 0 0
43.2 1 11 0 0
43.3 0 11 1 0
43.4 0 8 0 1
43.5 1 12 1 0
43.6 2 7 0 1
43.7 2 4 0 0
43.8 2 24 1 0
43.9 2 9 0 0
44 1 16 1 0
44.1 1 16 0 0
44.2 2 17 1 0
44.3 2 10 2 0
44.4 1 13 0 0
44.5 1 8 0 0
44.6 1 21 1 0
44.7 0 14 0 0
44.8 1 9 0 0
44.9 1 10 0 0
45 1 8 0 0
45.1 2 13 0 0
45.2 0 21 1 0
45.3 0 18 1 0
45.4 1 21 2 0
45.5 1 9 0 0
45.6 2 12 0 0
45.7 2 11 1 0
45.8 1 14 0 0
45.9 2 9 0 0
46 0 12 1 0
46.1 1 13 0 0
46.2 0 7 1 0
46.3 0 11 2 0
46.4 0 9 2 0
46.5 1 17 0 0
46.6 2 5 0 1
46.7 1 20 1 0
46.8 1 9 0 0
46.9 1 13 1 0
47 0 20 0 0
47.1 0 13 0 0
47.2 0 13 0 0
47.3 0 10 0 0
47.4 2 15 0 0
47.5 0 10 0 0
47.6 0 7 0 0
47.7 1 5 0 0
47.8 0 11 1 0
47.9 0 5 1 0
48 3 6 0 0
48.1 1 7 1 0
48.2 1 9 0 0
48.3 1 10 1 0
48.4 2 9 0 0
48.5 1 9 0 0
48.6 0 8 0 0
48.7 2 11 1 1
48.8 1 2 0 1
48.9 0 6 1 0
49 0 1 0 0
49.1 1 13 0 0
49.2 0 12 0 0
49.3 2 7 2 0
49.4 0 5 0 0
49.5 0 14 1 0
49.6 1 9 0 0
49.7 2 8 0 0
49.8 1 11 0 0
49.9 2 9 0 1
50 2 9 0 0
50.1 1 12 0 0
50.2 1 14 0 0
50.3 2 11 1 0
50.4 1 9 2 0
50.5 2 10 3 0
50.6 0 6 0 0
50.7 2 12 0 0
50.8 2 6 1 0
50.9 0 7 0 0
51 0 10 0 0
51.1 3 11 0 0
51.2 0 8 1 0
51.3 0 12 0 0
51.4 0 15 0 1
51.5 0 10 0 0
51.6 1 10 0 0
51.7 0 8 0 0
51.8 0 7 0 0
51.9 1 9 0 0
52 2 10 0 0
52.1 2 5 0 0
52.2 1 6 0 0
52.3 5 8 0 0
52.4 1 6 0 0
52.5 1 6 0 0
52.6 0 5 0 0
52.7 0 5 0 0
52.8 2 6 1 0
52.9 1 11 0 0
53 2 8 1 0
53.1 2 7 0 0
53.2 2 6 0 0
53.3 2 10 0 0
53.4 2 10 0 0
53.5 1 15 0 0
53.6 1 10 0 0
53.7 1 13 0 0
53.8 0 6 1 0
53.9 1 10 0 0
54 3 5 0 0
54.1 0 7 0 0
54.2 1 12 0 0
54.3 0 9 1 0
54.4 0 4 0 0
54.5 3 7 0 0
54.6 0 6 0 0
54.7 1 11 0 0
54.8 1 10 0 0
54.9 0 6 0 1
55 0 8 0 0
55.1 1 11 0 0
55.2 0 8 0 0
55.3 0 9 0 0
55.4 0 3 0 1
55.5 0 8 0 0
55.6 1 3 1 0
55.7 0 3 0 0
55.8 1 9 1 0
55.9 0 13 0 0
56 0 17 0 0
56.1 1 5 0 0
56.2 0 8 1 0
56.3 1 10 0 0
56.4 1 7 1 1
56.5 1 4 0 0
56.6 0 7 0 0
56.7 0 8 0 0
56.8 0 2 0 0
56.9 2 7 0 0
57 2 10 0 0
57.1 0 8 0 0
57.2 1 3 1 0
57.3 2 9 0 0
57.4 1 10 0 0
57.5 0 6 0 0
57.6 0 6 0 0
57.7 0 6 0 0
57.8 0 4 0 0
57.9 2 10 0 0
58 0 3 0 0
58.1 0 8 0 0
58.2 1 3 0 0
58.3 1 9 0 0
58.4 0 8 0 0
58.5 1 11 0 1
58.6 1 10 0 0
58.7 0 7 0 0
58.8 0 8 0 1
58.9 1 7 0 0
59 1 4 0 0
59.1 1 2 0 0
59.2 0 8 0 0
59.3 0 9 0 0
59.4 2 6 1 0
59.5 0 4 1 0
59.6 0 5 0 0
59.7 0 3 1 0
59.8 0 3 1 0
59.9 2 5 0 0
60 1 9 0 0
60.1 0 7 1 0
60.2 1 4 2 0
60.3 1 10 0 0
60.4 1 2 0 0
60.5 0 9 0 0
60.6 0 4 0 0
60.7 1 10 0 0
60.8 0 5 0 0
60.9 0 8 1 0
61 0 6 0 0
61.1 0 1 0 0
61.2 2 6 0 0
61.3 1 4 0 0
61.4 0 6 1 0
61.5 1 4 0 0
61.6 0 2 0 0
61.7 1 3 0 0
61.8 0 6 0 0
61.9 1 2 1 0
62 1 10 0 0
62.1 1 5 0 0
62.2 0 3 0 0
62.3 0 7 0 0
62.4 0 5 0 0
62.5 0 2 0 0
62.6 0 7 0 0
62.7 2 13 0 0
62.8 1 5 1 0
62.9 1 5 0 0
63 1 7 0 0
63.1 1 9 0 0
63.2 2 15 1 0
63.3 0 2 0 0
63.4 1 4 0 0
63.5 2 10 0 0
63.6 1 6 0 0
63.7 0 11 0 0
63.8 0 9 0 0
63.9 2 2 1 0
64 0 3 0 0
64.1 0 7 0 0
64.2 1 6 0 0
64.3 1 3 0 0
64.4 0 5 0 0
64.5 0 4 0 0
64.6 2 3 0 0
64.7 1 7 0 0
64.8 0 4 0 0
64.9 0 3 0 0
65 1 5 2 1
65.1 0 4 0 1
65.2 0 5 0 0
65.3 0 6 1 0
65.4 2 8 0 0
65.5 2 6 0 0
65.6 0 2 0 0
65.7 0 2 0 0
65.8 3 14 0 0
65.9 0 5 0 0
66 0 5 1 0
66.1 3 6 0 0
66.2 0 7 0 0
66.3 1 6 0 0
66.4 0 3 0 0
66.5 2 3 2 0
66.6 0 5 0 0
66.7 1 5 0 1
66.8 1 3 0 0
66.9 0 9 2 0
67 2 5 0 0
67.1 1 5 0 0
67.2 0 8 0 0
67.3 2 4 0 0
67.4 0 2 0 0
67.5 0 7 0 0
67.6 1 5 0 0
67.7 2 12 0 0
67.8 0 5 0 0
67.9 2 6 0 0
68 0 4 3 0
68.1 0 3 0 0
68.2 0 3 0 0
68.3 0 5 0 1
68.4 0 4 0 0
68.5 0 3 0 1
68.6 0 8 0 1
68.7 0 4 1 0
68.8 0 4 0 0
68.9 0 2 2 0
69.1 1 9 0 0
69.2 0 3 0 0
69.3 0 4 0 0
69.4 2 4 0 0
69.5 1 4 3 0
69.6 0 2 0 0
69.7 1 9 0 0
69.8 0 9 0 0
69.9 0 7 0 0
70 1 6 0 0
70.1 1 8 0 0
70.2 1 2 0 0
70.3 0 4 0 1
70.4 1 6 1 0
70.5 1 3 0 0
70.6 1 6 0 0
70.7 0 2 0 0
70.8 2 4 0 0
70.9 1 2 0 0
71 0 3 0 0
71.1 0 2 0 0
71.2 0 5 0 0
71.3 0 8 0 0
71.4 1 4 0 0
71.5 1 8 0 0
71.6 0 5 0 0
71.7 0 4 0 0
71.9 0 5 0 0
72 0 5 0 0
72.1 0 4 0 0
72.2 2 7 1 0
72.3 0 4 0 0
72.4 0 8 0 0
72.5 1 10 0 0
72.6 0 2 0 0
72.7 0 6 0 0
72.8 0 6 0 0
72.9 0 7 0 1
73 0 3 0 0
73.1 0 4 0 0
73.2 0 3 0 0
73.3 0 1 1 0
73.4 0 8 0 0
73.5 0 5 0 0
73.6 1 7 0 0
73.7 0 1 1 0
73.8 0 4 0 0
73.9 0 6 0 0
74 0 5 0 0
74.1 0 4 0 0
74.2 0 1 0 0
74.3 1 7 0 0
74.4 0 10 1 0
74.5 0 8 1 0
74.6 1 2 0 0
74.7 0 5 0 0
74.8 1 5 0 0
74.9 1 0 0 0
75 0 3 0 0
75.1 0 9 0 0
75.2 0 4 0 0
75.3 0 3 0 0
75.4 0 4 0 0
75.5 1 2 0 0
75.6 0 4 0 0
75.7 0 4 0 0
75.8 0 1 0 0
75.9 0 6 0 0
76 0 5 0 0
76.1 1 3 0 0
76.2 0 4 0 0
76.3 0 8 0 0
76.4 0 2 0 0
76.5 1 2 0 0
76.6 1 7 0 0
76.7 0 2 0 0
76.8 1 0 0 1
76.9 0 7 0 0
77 0 1 0 0
77.1 1 0 0 0
77.2 0 3 0 0
77.3 0 1 0 0
77.4 0 3 0 0
77.5 0 3 0 0
77.6 0 7 0 0
77.7 0 1 1 0
77.8 0 6 0 0
77.9 0 2 0 0
78 0 2 0 0
78.1 0 13 0 0
78.2 2 3 0 0
78.3 1 1 0 0
78.4 0 2 2 0
78.6 0 3 0 0
78.7 0 3 0 0
78.8 0 4 0 0
78.9 0 3 0 0
79 0 4 0 0
79.1 1 5 0 0
79.2 0 1 0 0
79.4 4 1 0 0
79.5 0 5 0 0
79.6 1 5 0 0
79.7 1 2 0 0
79.8 1 4 0 0
79.9 0 3 1 0
80 1 5 0 0
80.1 0 3 0 0
80.2 0 4 0 0
80.3 0 6 0 0
80.4 0 10 0 0
80.5 0 7 0 0
80.6 0 4 0 0
80.7 0 3 0 0
80.8 0 7 0 0
80.9 1 2 0 1
81 0 3 0 0
81.1 1 5 0 0
81.2 0 8 0 0
81.3 0 1 0 0
81.4 0 1 0 0
81.5 0 4 0 0
81.6 0 4 0 0
81.7 0 6 1 0
81.8 0 1 0 0
81.9 1 2 0 0
82 0 2 0 0
82.2 1 2 0 0
82.3 1 0 0 0
82.4 0 4 0 0
82.5 0 1 0 0
82.6 0 3 0 0
82.7 1 3 0 0
82.8 0 4 0 0
82.9 1 1 0 0
83 0 2 0 1
83.1 1 5 0 1
83.2 0 1 0 0
83.3 1 2 0 0
83.4 0 2 0 0
83.5 0 5 0 0
83.6 2 2 0 0
83.7 0 2 0 0
83.8 0 4 0 0
83.9 0 2 0 0
84 0 3 0 0
84.1 0 3 0 1
84.3 0 2 0 0
84.4 0 4 0 0
84.5 0 3 0 0
84.6 0 2 0 0
84.7 0 2 2 0
84.8 0 10 0 0
84.9 0 4 0 0
85 0 2 0 0
85.1 0 2 0 0
85.2 0 2 0 0
85.3 0 5 1 0
85.4 0 4 0 0
85.5 0 5 0 0
85.6 0 5 0 0
85.7 0 8 0 0
85.8 0 4 0 0
85.9 0 1 0 0
86 0 5 0 0
86.1 0 4 0 0
86.2 0 2 0 0
86.3 0 6 0 0
86.4 0 3 2 0
86.5 0 4 0 0
86.6 0 5 0 0
86.7 0 7 2 0
86.8 1 3 0 0
86.9 0 4 0 0
87 0 1 0 0
87.1 1 2 0 0
87.2 0 3 0 0
87.3 1 1 0 0
87.4 0 3 0 0
87.5 0 5 0 0
87.6 0 7 0 0
87.7 0 7 0 0
87.8 0 4 0 0
87.9 0 1 0 0
88 0 1 0 0
88.1 0 1 0 0
88.3 0 3 0 0
88.4 0 4 0 0
88.5 0 1 0 0
88.6 1 2 0 0
88.7 1 3 0 0
88.8 0 2 0 0
88.9 0 1 0 0
89 0 4 0 0
89.1 0 5 0 0
89.2 1 2 0 0
89.3 0 3 0 0
89.4 0 6 0 0
89.5 0 3 0 0
89.6 0 5 0 0
89.7 1 6 1 0
89.8 0 4 0 0
90 0 3 0 0
90.1 0 5 1 0
90.2 1 5 0 0
90.3 0 1 0 0
90.4 0 3 0 0
90.5 0 3 0 0
90.6 1 3 0 0
90.7 0 3 0 0
90.8 0 2 0 1
91 1 5 0 0
91.1 0 3 0 1
91.2 0 2 0 0
91.3 0 5 0 0
91.4 0 0 1 0
91.5 0 3 0 0
91.8 1 4 0 0
91.9 0 2 0 0
92 0 3 0 0
92.1 0 4 0 0
92.2 0 2 0 0
92.3 0 2 0 0
92.4 0 1 0 0
92.5 0 2 0 0
92.6 1 1 0 1
92.7 0 2 0 0
92.8 0 1 0 0
92.9 0 4 0 0
93.1 0 1 0 0
93.2 0 3 0 0
93.3 0 3 0 0
93.4 0 2 0 0
93.5 2 9 0 0
93.6 0 2 0 0
93.7 2 1 0 0
93.8 0 2 1 0
93.9 0 2 0 0
94 0 4 0 0
94.1 0 1 0 0
94.2 0 3 0 0
94.3 0 2 0 0
94.4 0 2 0 0
94.5 0 3 0 0
94.6 0 2 0 0
94.7 0 5 0 0
94.8 0 5 1 0
94.9 0 5 0 0
95 0 4 0 0
95.1 0 3 0 0
95.3 0 2 0 0
95.4 0 1 0 0
95.5 0 2 0 0
95.6 0 3 0 1
95.7 0 2 1 0
96 0 2 0 0
96.1 0 3 0 0
96.2 0 4 0 0
96.3 0 6 0 0
96.4 0 4 0 0
96.5 0 2 1 0
96.6 0 4 0 0
96.7 0 2 0 0
96.8 0 2 0 0
96.9 0 1 0 0
97 0 2 0 0
97.1 0 3 0 0
97.2 0 2 0 0
97.4 0 2 0 0
97.5 0 1 0 0
97.6 0 1 0 0
97.7 0 2 0 0
97.8 1 3 0 0
97.9 0 3 0 0
98 0 1 0 0
98.1 0 1 0 0
98.2 0 3 0 0
98.3 0 1 0 0
98.4 0 2 0 0
98.5 0 1 0 0
98.6 1 1 0 0
98.7 0 15 0 0
98.8 0 3 0 0
98.9 0 3 0 0
99 0 2 0 0
99.1 1 0 0 0
99.2 0 5 0 0
99.3 0 4 0 0
99.4 0 2 0 0
99.5 0 4 0 0
99.7 1 1 0 0
99.8 0 1 0 0
99.9 0 2 0 0
100 1 4 0 0
100.1 1 1 0 0
100.2 0 4 0 0
100.3 0 2 0 0
100.4 0 1 0 0
100.5 0 3 0 0
100.6 0 1 0 0
100.7 0 3 0 0
100.8 0 1 0 0
101.1 0 2 0 0
101.2 0 2 0 0
101.3 0 1 0 0
101.4 1 4 0 0
101.5 0 1 0 0
101.6 0 1 0 0
101.7 0 1 0 0
101.8 0 2 0 0
101.9 0 4 0 0
102 0 2 0 0
102.1 0 3 0 0
102.3 0 2 0 0
102.4 0 4 0 0
102.5 0 2 0 0
102.6 0 2 0 0
102.7 0 3 0 0
102.8 0 1 0 0
102.9 1 2 0 0
103 1 4 1 0
103.1 0 1 0 0
103.2 0 1 0 0
103.3 0 1 0 0
103.4 0 6 0 0
103.5 0 6 0 0
103.6 0 1 0 0
104 0 3 0 0
104.1 0 1 0 0
104.2 0 1 0 0
104.3 0 2 0 0
104.5 0 3 0 0
104.6 0 2 0 0
104.7 0 1 0 0
104.8 0 1 0 0
104.9 0 2 0 0
105 1 2 0 0
105.2 0 1 0 0
105.6 0 1 0 0
105.8 0 3 0 0
105.9 0 5 0 0
106 0 1 0 0
106.1 0 2 0 0
106.2 0 2 1 0
106.3 1 3 0 0
106.4 0 6 0 0
106.5 0 2 0 0
106.6 0 1 0 0
106.7 0 2 0 0
106.8 0 3 0 0
106.9 0 2 0 0
107 1 1 0 0
107.1 0 1 0 0
107.2 0 1 0 1
107.3 0 4 0 0
107.4 0 2 0 0
107.5 0 3 0 0
107.6 0 1 0 0
107.7 1 3 0 0
107.8 0 2 0 0
107.9 0 4 0 0
108 0 3 0 0
108.1 0 1 0 0
108.2 1 1 0 0
108.4 0 2 0 0
108.5 0 1 0 0
108.6 0 2 1 0
108.7 0 2 0 0
108.8 0 1 0 0
109 0 6 0 0
109.1 1 3 0 0
109.2 0 1 0 0
109.5 0 2 0 0
109.6 0 2 0 0
109.7 0 2 1 0
109.8 0 5 0 0
109.9 0 6 0 0
110 1 2 0 0
110.1 0 1 0 0
110.3 1 0 0 0
110.6 0 1 0 0
110.7 0 2 0 0
110.9 0 2 0 0
111 0 4 0 0
111.1 0 1 0 1
111.2 0 2 0 0
111.3 0 1 0 0
111.4 0 4 0 0
111.5 0 7 1 0
111.7 0 1 0 0
111.8 0 2 0 0
111.9 0 1 0 0
112 0 4 0 0
112.1 2 1 0 0
112.2 0 1 0 0
112.3 0 1 0 0
112.4 0 1 0 0
112.5 0 4 0 0
112.6 0 3 0 0
112.7 0 4 0 0
112.8 0 1 0 0
112.9 0 1 0 0
113 0 1 0 0
113.1 0 2 0 0
113.2 0 1 0 0
113.3 1 0 0 0
113.4 0 2 0 0
113.5 0 4 0 0
113.6 1 0 0 0
113.7 0 2 0 0
113.8 0 2 0 0
114 0 3 0 0
114.1 0 1 0 0
114.3 0 1 0 0
114.4 0 0 0 1
114.5 0 6 0 0
114.6 0 2 0 0
114.7 0 1 0 0
114.8 0 1 0 0
114.9 0 2 0 0
115 0 2 0 0
115.1 0 2 0 0
115.2 0 2 0 0
115.4 0 2 0 0
115.6 0 4 0 0
115.7 0 1 0 0
115.8 0 1 0 0
116 0 1 0 0
116.1 0 1 0 0
116.2 0 1 0 0
116.3 0 1 0 0
116.4 0 1 0 0
116.5 0 2 0 0
116.6 0 2 0 0
116.8 0 5 0 0
116.9 0 1 0 0
117 0 1 0 0
117.1 0 1 0 0
117.2 0 1 0 0
117.3 0 2 0 0
117.4 0 1 0 0
117.6 0 2 0 0
117.7 0 1 0 0
117.9 0 2 0 0
118 0 1 0 0
118.1 0 4 0 0
118.2 0 2 0 0
118.3 0 3 0 0
118.4 0 1 0 0
118.5 0 3 0 0
118.7 0 2 0 0
118.9 0 2 1 0
119 0 1 0 0
119.1 0 1 0 0
119.3 1 6 0 0
119.4 0 4 0 0
119.5 0 1 0 0
119.7 0 1 0 0
119.8 1 3 0 0
120 0 3 0 0
120.4 0 1 0 0
120.5 0 1 0 0
120.6 0 1 0 0
120.7 0 2 0 0
120.8 0 2 0 0
120.9 0 2 0 0
121 1 0 0 0
121.1 0 1 0 0
121.2 0 3 0 0
121.3 0 4 0 0
121.4 0 2 0 1
121.5 0 1 0 0
121.6 1 2 0 0
121.7 0 5 0 0
121.8 0 6 0 0
122 0 2 1 0
122.4 0 3 0 0
122.5 0 2 0 0
122.6 0 1 0 0
122.7 1 0 1 0
122.9 0 4 0 0
123 0 1 0 0
123.1 0 1 0 0
123.2 0 1 0 0
123.3 0 2 0 0
123.4 0 3 0 0
123.5 0 1 0 0
123.6 0 2 0 0
123.7 0 1 0 0
123.8 0 2 2 0
123.9 1 5 0 0
124.1 0 0 0 1
124.2 1 0 0 0
124.3 0 2 0 0
