bin valid fake clones missed
132.4 0 1 0 0
132.5 0 2 0 0
132.6 0 2 0 0
133 0 1 0 0
133.1 0 2 0 0
133.2 0 1 0 0
133.3 0 2 0 0
133.4 0 1 0 0
133.6 0 2 0 0
133.8 0 2 0 0
133.9 0 1 0 0
134 0 2 0 0
134.2 0 1 0 0
134.6 0 1 0 0
134.7 0 1 0 0
135 0 1 0 0
135.1 0 1 0 0
135.2 0 1 0 0
135.3 0 2 0 0
135.4 0 1 0 0
135.5 0 3 0 0
135.6 0 1 0 0
135.7 0 2 0 0
135.9 0 2 0 0
136 0 1 0 0
136.3 0 1 0 0
136.4 0 1 0 0
136.8 0 1 0 0
137 0 1 0 0
137.2 0 3 0 0
137.3 0 1 0 0
137.4 0 2 0 0
137.5 0 2 0 0
137.6 0 2 0 0
137.7 0 1 0 0
137.9 0 2 0 0
138.2 0 1 0 0
138.8 0 1 0 0
139 0 2 0 0
139.1 0 1 0 0
139.2 0 4 0 0
139.4 0 2 0 0
139.6 0 1 0 0
140 0 1 0 0
140.2 0 1 0 0
140.4 0 1 0 0
141 0 2 0 0
141.1 0 1 0 0
141.5 0 2 0 0
141.7 0 1 1 0
141.8 0 1 0 0
141.9 0 1 0 0
142 0 2 0 0
142.1 1 1 0 0
142.2 0 1 0 0
142.3 0 1 0 0
142.4 0 2 0 0
142.9 0 1 0 0
143 0 1 0 0
143.1 0 2 0 0
143.2 0 3 0 0
143.4 0 4 0 0
143.5 0 3 0 0
143.7 0 2 0 0
143.8 0 2 0 0
143.9 0 2 0 0
144 0 1 0 0
144.1 0 1 0 0
144.2 0 1 0 0
144.3 0 1 0 0
144.7 0 3 0 0
144.9 0 1 0 0
145 0 2 0 0
145.1 0 2 0 0
145.3 0 2 0 0
145.6 0 1 0 0
145.8 0 2 0 0
146 0 1 0 0
146.3 0 1 0 0
146.6 0 2 0 0
147 0 1 0 0
147.2 0 2 0 0
147.3 0 1 0 0
147.4 0 3 0 0
147.5 0 1 0 0
147.7 0 2 0 0
147.8 0 5 0 0
148 0 1 0 0
148.1 0 2 0 0
148.3 0 2 0 0
148.4 0 2 0 0
148.5 0 1 0 0
148.6 0 1 0 0
148.8 0 2 0 0
149 0 2 0 0
149.1 0 1 0 0
149.5 0 1 0 0
149.8 0 2 0 0
149.9 0 2 0 0
150 0 2 0 0
150.4 0 2 0 0
150.6 0 3 0 0
150.9 0 3 0 0
151.1 0 2 0 0
151.2 0 1 0 0
151.3 0 1 0 0
151.4 0 1 0 0
151.7 0 2 0 0
151.8 0 2 0 0
151.9 0 2 0 0
152.2 0 1 0 0
152.3 0 1 0 0
152.5 0 1 0 0
152.9 0 1 0 0
153 0 5 0 0
153.3 0 1 0 0
153.5 0 2 0 0
153.7 0 3 0 0
153.8 0 2 0 0
153.9 0 1 0 0
154.1 0 2 0 0
154.2 0 1 0 0
154.4 0 1 0 0
154.5 0 1 0 0
154.6 0 1 0 0
154.9 0 1 0 0
155.4 0 1 0 0
155.6 0 1 0 0
155.9 0 2 0 0
156 0 3 0 0
156.3 0 2 0 0
156.4 0 1 0 0
156.5 0 1 0 0
157 0 2 2 0
157.1 0 1 0 0
157.2 0 1 0 0
157.3 0 1 0 0
157.4 0 2 0 0
157.5 0 2 0 0
157.7 0 1 0 0
157.8 0 2 0 0
157.9 0 1 0 0
158.2 0 1 0 0
158.6 0 6 0 0
158.7 0 1 0 0
158.8 0 1 0 0
159.7 0 1 0 0
159.9 0 1 0 0
160 0 1 0 0
160.2 0 1 0 0
160.4 0 1 0 0
160.5 0 1 0 0
161 0 1 0 0
161.9 0 1 0 0
162.3 0 1 0 0
162.4 0 1 0 0
162.5 0 1 0 0
162.7 0 2 0 0
162.8 0 1 0 0
162.9 0 1 0 0
163.1 0 2 0 0
163.6 0 2 0 0
163.8 0 3 0 0
163.9 0 1 1 0
164 0 1 0 0
164.4 0 1 0 0
165 0 2 0 0
165.1 0 2 0 0
165.2 0 1 0 0
165.9 0 5 0 0
166.2 0 1 0 0
166.9 0 1 0 0
167.2 0 1 0 0
167.6 0 2 0 0
168 0 2 0 0
168.4 0 3 0 0
168.6 0 2 0 0
169 0 2 0 0
169.1 0 3 0 0
169.2 0 1 0 0
169.3 0 3 0 0
169.6 0 1 0 0
169.7 0 1 0 0
169.9 0 2 0 0
170 0 3 0 0
170.3 0 1 0 0
170.6 0 1 0 0
170.7 0 1 2 0
170.8 0 1 0 0
171.1 0 1 0 0
171.6 0 2 0 0
171.7 0 2 0 0
172 0 2 0 0
172.4 0 2 0 0
172.5 0 1 0 0
172.7 0 2 0 0
172.9 0 1 0 0
173.2 0 4 0 0
173.3 0 1 0 0
173.8 0 1 0 0
174 0 1 0 0
174.1 0 2 0 0
174.2 0 2 0 0
174.4 0 1 0 0
174.5 0 1 0 0
174.7 0 1 0 0
175 0 1 0 0
175.4 0 1 0 0
175.5 0 1 0 0
175.6 0 1 0 0
175.9 0 1 0 0
176.1 0 1 0 0
176.2 0 1 0 0
176.5 0 1 0 0
176.6 0 1 1 0
177 0 1 0 0
177.5 0 3 0 0
177.6 0 3 0 0
177.7 0 1 0 0
178 0 1 0 0
178.1 0 1 0 0
178.6 0 3 0 0
179.1 0 3 0 0
179.4 0 3 0 0
179.9 0 2 0 0
180.2 0 2 0 0
180.3 0 1 0 0
180.5 0 1 0 0
181.4 0 1 0 0
181.7 0 1 0 0
181.9 0 1 0 0
182.3 0 2 0 0
182.4 0 1 0 0
182.6 0 1 0 0
182.9 0 1 0 0
183.1 0 1 0 0
183.3 0 2 0 0
183.9 0 3 0 0
184.2 0 1 0 0
184.6 0 2 0 0
185.2 0 1 0 0
185.3 0 2 0 0
185.7 0 3 0 0
187.3 0 1 0 0
188 0 1 0 0
188.5 0 1 0 0
188.6 0 4 0 0
189.5 0 1 0 0
189.9 0 1 0 0
190.3 0 0 0 1
190.7 0 1 0 0
191.1 0 1 0 0
191.3 0 1 0 0
191.7 0 3 0 0
191.8 0 1 0 0
192 0 2 0 0
192.9 0 1 0 0
193.3 0 1 0 0
193.4 0 2 0 0
193.7 0 1 0 0
193.9 0 1 0 0
194.4 0 1 0 0
194.8 0 1 0 0
194.9 0 3 0 0
195.1 0 1 0 0
195.6 0 2 0 0
195.8 0 1 0 0
196.3 0 1 0 0
196.9 0 1 0 0
197.1 0 4 0 0
197.4 0 1 0 0
197.6 0 2 0 0
197.7 0 1 0 0
197.9 0 1 0 0
198.1 0 2 0 0
198.2 0 2 0 0
198.4 0 1 0 0
198.9 0 1 0 0
199.5 0 1 0 0
199.6 0 1 0 0
199.8 0 1 0 0
199.9 0 1 0 0
200.1 0 2 0 0
200.2 0 1 0 0
200.3 0 1 0 0
200.7 0 1 0 0
200.8 0 1 0 0
201 1 2 0 0
201.1 0 1 0 0
201.4 0 1 0 0
201.5 0 1 0 0
201.6 0 1 0 0
201.7 0 1 0 0
202 0 1 0 0
202.2 0 1 0 0
202.6 0 2 0 0
202.7 0 0 1 0
203 0 1 0 0
203.3 0 1 0 0
203.5 0 1 0 0
203.9 1 1 0 0
204.3 0 1 0 0
204.8 0 1 0 0
205.4 0 1 0 0
205.5 0 1 0 0
205.6 0 2 0 0
205.9 0 1 0 0
206 0 1 0 0
206.1 0 1 0 0
207 0 1 0 0
207.1 0 1 0 0
207.4 0 1 0 0
207.5 0 1 0 0
208.6 0 1 0 0
208.7 0 1 0 0
208.8 0 1 0 0
209.4 0 1 0 0
209.9 0 1 0 0
210.8 0 1 0 0
210.9 0 1 0 0
211.6 0 1 0 0
211.9 0 1 0 0
212 0 4 0 0
213 0 1 0 0
213.1 0 2 0 0
213.4 0 3 0 0
213.5 0 1 0 0
213.6 0 2 0 0
213.7 0 1 0 0
214.1 0 1 0 0
214.2 0 1 0 0
214.5 0 1 0 0
214.7 0 2 0 0
215 0 1 0 0
215.5 0 1 0 0
215.8 0 2 0 0
216.1 0 2 0 0
216.5 0 3 0 0
216.6 0 1 0 0
218.2 0 1 0 0
218.8 0 1 0 0
219.2 0 2 0 0
219.6 0 1 0 0
220 0 1 0 0
220.2 0 1 0 0
220.5 0 1 0 0
220.6 0 1 0 0
221 0 1 0 0
221.5 0 0 1 0
221.7 0 1 0 0
222 0 1 0 0
222.2 0 1 0 0
222.9 0 1 0 0
223 0 1 0 0
223.9 0 4 0 0
224 0 1 0 0
224.3 0 1 0 0
224.4 0 1 0 0
224.5 0 1 0 0
224.8 0 1 0 0
225.3 0 1 0 0
225.7 0 2 0 0
227 0 1 0 0
227.1 0 1 0 0
227.3 0 1 0 0
227.5 0 1 0 0
227.6 0 1 0 0
227.7 0 1 0 0
228 0 1 0 0
228.1 0 1 0 0
228.4 0 1 0 0
228.5 0 1 0 0
229.1 0 1 0 0
229.3 0 1 0 0
229.5 0 1 0 0
229.6 0 1 0 0
229.8 0 1 0 0
229.9 0 2 0 0
230.2 0 2 0 0
230.3 0 1 0 0
231 0 1 0 0
232.2 0 2 0 0
232.4 0 1 0 0
233.6 0 1 0 0
233.8 0 1 0 0
234.4 0 1 0 0
234.7 0 1 0 0
235 0 1 0 0
235.1 0 1 0 0
237.2 0 2 0 0
238.8 0 1 0 0
239.3 0 1 0 0
239.5 0 1 0 0
239.8 0 1 0 0
240.4 0 1 0 0
241.4 0 2 0 0
241.5 0 3 0 0
242.2 0 2 0 0
242.6 0 1 0 0
243.7 0 1 0 0
244.2 0 1 0 0
245.1 0 5 0 0
245.4 0 1 0 0
246.3 0 2 0 0
246.4 0 1 0 0
247.3 0 1 0 0
247.7 0 1 0 0
247.9 0 1 0 0
248.3 0 1 0 0
249.1 0 1 0 0
249.5 0 1 0 0
249.6 0 1 0 0
249.7 0 1 0 0
249.8 0 2 0 0
250.1 0 1 0 0
251.3 0 1 0 0
252.1 0 2 0 0
252.3 0 1 0 0
252.4 0 2 0 0
252.6 0 2 0 0
252.9 1 0 0 0
254.1 0 1 0 0
254.4 0 1 0 0
255.6 0 1 0 0
256.2 0 1 0 0
256.6 0 1 0 0
256.7 0 1 0 0
257.5 0 1 0 0
257.6 0 1 0 0
258.2 0 1 0 0
258.4 0 1 0 0
258.9 0 1 0 0
259 0 1 0 0
260 0 1 0 0
261.8 0 1 0 0
262 0 2 0 0
262.2 0 1 0 0
262.3 0 1 0 0
263.4 0 1 0 0
264 0 1 0 0
264.2 0 1 0 0
265 0 1 0 0
265.3 0 1 0 0
265.4 0 1 0 0
266.6 0 2 0 0
267.1 0 1 0 0
267.3 0 1 0 0
267.5 0 2 0 0
268.1 0 1 0 0
268.2 0 2 0 0
270.5 0 2 0 0
272.1 0 2 0 0
272.3 0 2 0 0
272.6 0 1 0 0
273 0 1 0 0
273.1 0 1 0 0
273.4 0 2 0 0
273.5 0 1 0 0
273.9 0 1 0 0
274.2 0 2 0 0
274.5 0 1 0 0
274.6 0 2 0 0
274.9 0 1 0 0
275 0 1 0 0
275.3 0 1 0 0
275.4 0 1 0 0
275.6 0 1 0 0
275.9 0 1 0 0
276.8 0 1 0 0
277.1 0 2 0 0
277.3 0 1 0 0
277.7 0 1 0 0
278.1 0 2 0 0
278.3 0 2 0 0
278.5 0 4 0 0
278.6 0 3 0 0
278.7 0 3 0 0
279.7 0 1 0 0
280.2 0 2 0 0
280.7 0 1 0 0
280.8 0 2 0 0
280.9 0 2 0 0
281 0 1 0 0
281.2 0 2 0 0
282.4 0 2 0 0
283.2 0 2 0 0
284.1 0 1 0 0
284.7 0 1 0 0
284.9 0 1 0 0
285.3 0 1 0 0
285.9 0 2 0 0
286.7 0 1 0 0
287 0 1 0 0
287.4 0 2 0 0
287.7 0 1 0 0
288.2 0 1 0 0
289.6 0 1 0 0
289.8 0 1 0 0
289.9 0 1 0 0
290.5 0 1 0 0
290.6 0 1 0 0
290.8 0 1 0 0
291 0 1 0 0
292.1 0 1 0 0
293.3 0 1 0 0
293.5 0 1 0 0
294.2 0 1 0 0
294.3 0 4 0 0
295.1 1 0 0 0
295.8 0 1 0 0
297.3 0 1 0 0
299.1 0 1 0 0
299.3 0 1 0 0
302 0 1 0 0
302.1 0 2 0 0
304.4 0 1 0 0
304.8 0 1 0 0
306.1 0 1 0 0
308.7 0 1 0 0
308.9 0 1 0 0
309 0 1 0 0
309.4 0 2 0 0
310.7 0 1 0 0
311.3 0 1 0 0
313.9 0 1 0 0
314.1 0 1 0 0
314.6 0 1 0 0
314.7 0 1 0 0
315.5 0 1 0 0
316.4 0 1 0 0
316.7 0 1 0 0
317.1 0 1 0 0
317.8 0 2 0 0
319.7 0 2 0 0
321 0 1 0 0
321.3 0 1 0 0
322.1 0 1 0 0
322.5 0 2 0 0
323.4 0 1 0 0
323.5 0 1 0 0
324.1 0 1 0 0
324.3 0 1 0 0
326.9 0 1 0 0
327.6 0 1 0 0
328.3 0 1 0 0
328.7 0 1 0 0
329.4 0 2 0 0
330.1 0 1 0 0
330.2 0 2 0 0
330.4 0 1 0 0
331.6 0 1 0 0
332.2 0 1 0 0
332.3 0 3 0 0
332.5 0 1 0 0
335.8 0 1 0 0
336 0 1 0 0
336.6 0 1 0 0
337.1 0 2 0 0
339 0 1 0 0
339.5 0 1 0 0
340.9 0 2 0 0
341.7 0 1 0 0
341.8 0 1 0 0
342.4 0 0 1 0
342.6 0 1 0 0
344 0 1 0 0
344.6 0 2 0 0
347.2 0 1 0 0
347.4 0 1 0 0
348.1 0 1 0 0
348.8 0 1 0 0
349.2 0 1 0 0
350.6 0 2 0 0
350.7 0 1 0 0
355.4 0 2 0 0
356.2 0 1 0 0
356.3 0 1 0 0
356.7 0 1 0 0
357.6 0 1 0 0
359 0 1 0 0
359.2 0 1 0 0
359.7 0 1 0 0
360.7 0 1 0 0
363.5 0 1 0 0
364.6 0 1 0 0
365.9 0 1 0 0
366.5 0 1 0 0
366.7 0 1 0 0
366.8 0 1 0 0
367.4 0 2 0 0
369.8 0 1 0 0
370.3 0 1 1 0
370.6 0 1 0 0
374.6 0 1 0 0
375.4 0 1 0 0
377.6 0 1 0 0
379.7 0 1 0 0
382.8 0 1 0 0
383.4 0 2 0 0
386.9 0 1 0 0
389 0 1 0 0
389.6 0 1 0 0
390 0 1 0 0
390.2 0 1 0 0
390.9 0 1 0 0
391.2 0 1 0 0
391.7 0 1 0 0
392.5 0 1 0 0
393.1 0 1 0 0
393.5 0 1 0 0
394.4 0 1 0 0
394.8 0 2 0 0
395.3 0 1 0 0
396.5 0 1 0 0
396.6 0 1 0 0
398.2 0 1 0 0
398.6 0 1 0 0
399.3 0 2 0 0
399.4 0 2 0 0
400.6 0 1 0 0
401.5 0 1 0 0
401.8 0 1 0 0
401.9 0 2 0 0
403 0 1 0 0
404.9 0 1 0 0
406.5 0 1 0 0
408.1 0 1 0 0
408.9 0 1 0 0
409.3 0 1 0 0
409.7 0 1 0 0
410.1 0 1 0 0
410.4 0 2 0 0
410.7 0 1 0 0
411.4 0 1 0 0
412 0 1 0 0
412.8 0 1 0 0
414.8 0 1 0 0
415.4 0 1 0 0
416 0 1 0 0
416.7 0 1 0 0
417.2 0 0 1 0
419.1 0 1 0 0
420 0 1 0 0
420.4 0 2 0 0
424.6 0 1 0 0
424.8 0 1 0 0
425 0 1 0 0
426.5 0 1 0 0
431.7 0 2 0 0
432.3 0 2 0 0
432.6 0 2 0 0
433.4 0 1 0 0
434.3 0 1 0 0
435 0 2 0 0
435.4 0 1 0 0
439.3 0 1 0 0
441.1 0 1 0 0
443.8 0 2 0 0
445.8 0 1 0 0
446.3 0 1 0 0
447.2 0 1 0 0
447.3 0 1 0 0
447.8 0 1 0 0
448.6 0 1 0 0
449.9 0 1 0 0
450.8 0 1 0 0
452.2 0 1 0 0
453.2 0 1 0 0
455.6 0 1 0 0
456.3 0 1 0 0
458.3 0 1 0 0
458.5 0 1 0 0
458.6 0 1 0 0
458.7 0 1 0 0
458.8 0 1 0 0
460.7 0 1 0 0
466.4 0 1 0 0
467 0 1 0 0
467.5 0 1 0 0
469.7 0 1 0 0
471.9 0 1 0 0
472.5 0 1 0 0
473.3 0 1 0 0
473.9 0 1 0 0
474.6 0 1 0 0
475.5 0 1 0 0
475.9 0 2 0 0
476.5 0 1 0 0
477.8 0 2 0 0
478.9 0 1 0 0
479.8 0 1 0 0
483.3 0 1 0 0
485.2 0 1 0 0
486.8 0 1 0 0
487.1 0 1 0 0
488.7 0 1 0 0
489.9 0 1 0 0
492.7 0 1 0 0
496.2 0 1 0 0
498 0 1 0 0
499 0 1 0 0
499.9 0 1 0 0
502.1 0 2 0 0
504.1 0 1 0 0
504.3 0 1 0 0
505.6 0 1 0 0
505.7 0 1 0 0
506.1 0 1 0 0
506.9 0 1 0 0
508.3 0 1 0 0
508.9 0 1 0 0
512.5 0 1 0 0
514 0 1 0 0
516.1 0 2 0 0
517.4 0 1 0 0
517.8 0 1 0 0
520.5 0 1 0 0
521.2 0 1 0 0
521.6 0 1 0 0
530.7 0 1 0 0
531.1 0 1 0 0
535.4 0 1 0 0
538.7 0 1 0 0
539 0 1 0 0
539.3 0 1 0 0
539.4 0 1 0 0
540.4 0 1 0 0
541.2 0 1 0 0
542.3 0 1 0 0
542.6 0 3 0 0
542.8 0 1 0 0
546.1 0 1 0 0
546.7 0 1 0 0
550 0 1 0 0
556.1 0 1 0 0
557.8 0 1 0 0
558.1 0 1 0 0
559.9 0 1 0 0
560.6 0 1 0 0
562.8 0 1 0 0
563.5 0 2 0 0
564.4 0 1 0 0
564.6 0 1 0 0
568.7 0 1 0 0
569 0 1 0 0
571.3 0 1 0 0
572.6 0 1 0 0
574.8 0 0 1 0
576.7 0 1 0 0
581.1 0 2 0 0
582.3 0 1 0 0
584.5 0 1 0 0
587 0 1 0 0
589 0 1 0 0
590.4 0 1 0 0
591.9 0 1 0 0
592.1 0 1 0 0
592.2 0 1 0 0
592.5 0 2 0 0
593.2 0 1 0 0
593.3 0 1 0 0
595.2 0 1 0 0
597.8 0 1 0 0
598.9 0 1 0 0
599.3 0 1 0 0
601.4 0 2 0 0
601.7 0 1 0 0
602.8 0 1 0 0
609.8 0 2 0 0
614.5 0 1 0 0
615.5 0 1 0 0
617 0 2 0 0
625.6 0 1 0 0
637 0 1 0 0
637.8 0 1 0 0
639.2 0 1 0 0
643.9 0 1 0 0
645.5 0 1 0 0
650 0 1 0 0
652.9 0 1 0 0
653.7 0 1 0 0
655.6 0 1 0 0
659.7 0 2 0 0
662.4 0 1 0 0
663.7 0 1 0 0
676.2 0 1 0 0
681.1 0 1 0 0
682.6 0 1 0 0
687.5 0 1 0 0
688.1 0 1 0 0
690.3 0 1 0 0
692.4 0 1 0 0
698 0 1 0 0
698.8 0 1 0 0
700.6 0 1 0 0
705 0 1 0 0
705.3 0 1 0 0
712.5 0 1 0 0
714.4 0 1 0 0
714.7 0 1 0 0
717.8 0 1 0 0
717.9 0 1 0 0
719.8 0 1 0 0
728.3 0 1 0 0
728.4 0 1 0 0
729.4 0 1 0 0
731.2 0 1 0 0
731.6 0 1 0 0
732.4 0 1 0 0
733 0 1 0 0
735.8 0 2 0 0
736.9 0 2 0 0
738.3 0 1 0 0
738.9 0 2 0 0
739.3 0 1 0 0
744.3 0 1 0 0
746 0 2 0 0
748.4 0 2 0 0
749.7 0 1 0 0
750.1 0 1 0 0
750.9 0 1 0 0
751.8 0 1 0 0
753 0 1 0 0
754.7 0 1 0 0
755.3 0 1 0 0
757 0 1 0 0
765.6 0 1 0 0
768.7 0 0 1 0
770.6 0 1 0 0
770.8 0 1 0 0
771.8 0 2 0 0
781.1 0 1 0 0
785.6 0 1 0 0
785.8 0 1 0 0
786.3 0 1 0 0
786.4 0 1 0 0
787.6 0 1 0 0
788.1 0 2 0 0
789.9 0 2 0 0
796.8 0 2 0 0
797.8 0 2 0 0
809 0 1 0 0
817.2 0 1 0 0
824 0 2 0 0
836.8 0 1 0 0
840 0 1 0 0
847.1 0 1 0 0
847.4 0 2 0 0
854 0 1 0 0
861.9 0 1 0 0
886.8 0 1 0 0
889.5 0 1 0 0
892.4 0 1 0 0
896.3 0 1 0 0
897.4 0 1 0 0
902.7 0 1 0 0
903.2 0 1 0 0
905.4 0 1 0 0
908.9 0 1 0 0
909.3 0 1 0 0
920.7 0 1 0 0
930.1 0 1 0 0
937.6 0 1 0 0
947.7 0 1 0 0
949.7 0 1 0 0
954 0 1 0 0
955 0 1 0 0
963.6 0 1 0 0
980.5 0 2 0 0
987.4 0 1 0 0
993.8 0 1 0 0
998.6 0 1 0 0
1001.4 0 2 0 0
1006.1 0 1 0 0
1025.3 0 1 0 0
1029 0 1 0 0
1044.9 0 1 0 0
1045.4 0 1 0 0
1048.4 0 2 0 0
1054.5 0 2 0 0
1057.1 0 1 0 0
1061.9 0 1 0 0
1063.5 0 1 0 0
1070.4 0 1 0 0
1070.5 0 1 0 0
1083.8 0 1 0 0
1095.7 0 1 0 0
1115.8 0 2 0 0
1121.3 0 1 0 0
1122 0 1 0 0
1131.2 0 1 0 0
1147.6 0 1 0 0
1174.3 0 2 0 0
1181.7 0 1 0 0
1188.3 0 2 0 0
1214.2 0 1 0 0
1224.2 0 1 0 0
1230.7 0 1 0 0
1238.1 0 1 0 0
1239.6 0 1 0 0
1247.9 0 1 0 0
1252.5 0 1 0 0
1259 0 1 0 0
1265.7 0 2 0 0
1322.6 0 2 0 0
1340.4 0 1 0 0
1340.5 0 2 0 0
1376.7 0 1 0 0
1395.2 0 2 0 0
1402 0 1 0 0
1404.6 0 1 0 0
1406 0 1 0 0
1414 0 1 0 0
1416.7 0 1 0 0
1433.2 0 1 0 0
1435 0 1 0 0
1440.7 0 1 0 0
1450.7 0 1 0 0
1455.5 0 1 0 0
1460.9 0 1 0 0
1468.7 0 2 0 0
1487.2 0 1 0 0
1507 0 1 0 0
1508 0 1 0 0
1512.3 0 1 0 0
1529.9 0 1 0 0
1554.4 0 1 0 0
1556 0 2 0 0
1587.1 0 1 0 0
1612.1 0 1 0 0
1616.4 0 1 0 0
1649.5 0 1 0 0
1656.8 0 1 0 0
1671 0 1 0 0
1671.2 0 1 0 0
1684.5 0 1 0 0
1692.1 0 1 0 0
1692.4 0 2 0 0
1706.9 0 1 0 0
1728.3 0 2 0 0
1736.4 0 1 0 0
1767.6 0 1 0 0
1784.6 0 1 0 0
1795.9 0 1 0 0
1819 0 2 0 0
1844.7 0 1 0 0
1941.1 0 1 0 0
2006.4 0 1 0 0
2052.6 0 1 0 0
2067.3 0 1 0 0
2089.1 0 1 0 0
2091.4 0 1 0 0
2092.3 0 1 0 0
2111.4 0 1 0 0
2115.9 0 1 0 0
2137.6 0 1 0 0
2162.7 0 1 0 0
2192.8 0 1 0 0
2249.5 0 1 0 0
2258.2 0 1 0 0
2288.3 0 1 0 0
2296.2 0 1 0 0
2302.1 0 1 0 0
2304.7 0 1 0 0
2334 0 1 0 0
2358.1 0 1 0 0
2474.4 0 1 0 0
2475.5 0 2 0 0
2476.5 0 2 0 0
2516.8 1 0 0 0
2566.9 0 1 0 0
2647.2 0 1 0 0
2648.5 0 1 0 0
2666.6 0 1 0 0
2682.6 0 1 0 0
2791.8 0 1 0 0
2891.8 0 1 0 0
2981.7 0 2 0 0
2985.7 0 1 0 0
3147.5 0 1 0 0
3201.6 0 1 0 0
3265.3 0 1 0 0
3271.6 0 1 0 0
3289.2 0 1 0 0
3306.8 0 1 0 0
3379.2 0 1 0 0
3396.1 0 1 0 0
3441.7 0 1 0 0
3463.6 0 1 0 0
3474 0 1 0 0
3549.9 0 1 0 0
3648.2 0 1 0 0
3713.7 0 1 0 0
3730.1 0 1 0 0
3767.3 0 1 0 0
3777.7 0 1 0 0
3809.4 0 1 0 0
4086.7 0 1 0 0
4207.1 0 1 0 0
4219.1 0 1 0 0
4306.1 0 1 0 0
4419.2 0 1 0 0
4532.3 0 1 0 0
4556.7 0 1 0 0
4630.1 0 1 0 0
4637.5 0 1 0 0
4710.5 0 1 0 0
4818.9 0 2 0 0
5044.5 0 1 0 0
5056 0 1 0 0
5173.6 0 2 0 0
5183.9 0 1 0 0
5225.6 0 1 0 0
5230.8 0 1 0 0
5283.9 0 1 0 0
5855 0 1 0 0
6396.7 0 1 0 0
7057 0 2 0 0
7274.9 0 1 0 0
7406.2 0 2 0 0
8250.1 0 1 0 0
8559 0 1 0 0
9086 0 1 0 0
9272.1 0 2 0 0
20697.8 0 1 0 0
23069.8 0 1 0 0
25193 0 1 0 0
37990.3 0 1 0 0
43872 0 1 0 0
77591 0 1 0 0
