bin valid fake clones missed
25.9 2 8 0 0
26 0 18 0 0
26.1 1 7 1 1
26.2 3 13 0 0
26.3 1 10 0 0
26.4 3 12 0 1
26.5 2 9 2 0
26.6 0 7 0 0
26.7 3 9 0 0
26.8 1 8 1 1
26.9 2 9 2 0
27 3 14 0 0
27.1 3 8 0 0
27.2 2 13 1 0
27.3 2 11 1 0
27.4 1 6 0 0
27.5 1 8 0 0
27.6 0 6 0 0
27.7 0 17 2 0
27.8 1 11 0 0
27.9 1 7 0 0
28 3 13 0 0
28.1 2 6 1 0
28.2 0 2 1 0
28.3 2 10 0 0
28.4 0 8 1 0
28.5 2 2 0 1
28.6 0 10 1 0
28.7 2 5 0 0
28.8 1 12 0 0
28.9 0 10 0 0
29 1 12 0 1
29.1 0 10 0 1
29.2 2 7 1 0
29.3 2 10 1 0
29.4 1 12 0 1
29.5 2 5 1 0
29.6 1 6 1 0
29.7 0 5 1 0
29.8 1 8 0 0
29.9 0 2 1 0
30 1 13 0 0
30.1 0 5 0 1
30.2 2 9 1 0
30.3 0 5 0 0
30.4 0 7 0 0
30.5 3 8 0 0
30.6 2 9 0 0
30.7 2 13 0 0
30.8 3 6 0 0
30.9 0 10 0 0
31 4 5 0 0
31.1 0 4 0 0
31.2 3 4 2 0
31.3 1 4 0 0
31.4 0 13 0 0
31.5 1 5 0 0
31.6 0 8 0 0
31.7 1 10 0 0
31.8 2 9 1 0
31.9 0 6 0 0
32 1 10 1 0
32.1 0 7 0 0
32.2 0 5 0 1
32.3 2 9 0 1
32.4 0 5 0 0
32.5 0 7 0 0
32.6 1 3 0 0
32.7 0 2 0 1
32.8 1 10 0 1
32.9 0 3 0 0
33 1 11 0 0
33.1 0 8 0 0
33.2 2 7 1 0
33.3 0 2 0 0
33.4 0 4 0 0
33.5 1 4 1 0
33.6 0 6 0 0
33.7 0 5 0 0
33.8 0 6 0 0
33.9 0 8 0 0
34 3 6 1 0
34.1 2 4 0 0
34.2 1 8 0 0
34.3 1 2 0 0
34.4 0 2 0 0
34.5 0 5 1 0
34.6 1 6 0 0
34.7 0 5 0 0
34.8 0 6 0 1
34.9 0 4 0 0
35 3 6 0 0
35.1 0 2 0 0
35.2 0 5 0 0
35.3 1 6 0 1
35.4 0 5 0 0
35.5 1 5 0 0
35.6 0 6 0 0
35.7 1 7 1 0
35.8 1 5 0 0
35.9 1 6 0 0
36 0 8 0 0
36.1 0 6 0 0
36.2 0 4 1 0
36.3 1 12 0 0
36.4 1 5 0 0
36.5 2 11 1 0
36.6 0 9 1 0
36.7 0 10 0 0
36.8 0 9 0 0
36.9 0 3 0 0
37 1 5 0 0
37.1 0 2 0 1
37.2 1 13 0 0
37.3 0 9 0 0
37.4 0 9 0 0
37.6 2 1 0 0
37.7 0 5 0 0
37.8 0 4 0 0
37.9 0 4 0 0
38 0 8 0 0
38.1 1 10 0 0
38.2 1 2 0 0
38.3 0 5 0 0
38.4 0 6 0 0
38.5 1 3 0 0
38.6 1 3 0 0
38.7 0 2 0 0
38.8 1 7 0 0
38.9 0 7 0 0
39 0 2 0 0
39.1 0 1 0 0
39.2 3 8 1 0
39.3 0 3 1 0
39.4 0 2 0 0
39.5 0 1 1 0
39.6 1 4 1 0
39.7 1 1 0 0
39.8 0 8 0 0
39.9 0 5 0 1
40 0 8 0 0
40.1 1 3 1 0
40.2 0 4 0 0
40.3 1 8 0 0
40.4 0 5 0 0
40.5 0 2 0 0
40.6 0 7 0 0
40.7 0 7 0 0
40.8 1 1 0 0
40.9 0 2 2 0
41 1 5 0 0
41.1 0 8 0 0
41.2 0 4 0 0
41.3 0 3 0 0
41.4 0 7 0 0
41.5 0 4 0 0
41.6 0 1 0 0
41.7 1 4 0 0
41.8 1 7 0 0
41.9 0 5 0 0
42 1 6 0 0
42.1 3 8 0 0
42.2 0 4 0 0
42.3 0 1 0 0
42.4 0 4 0 0
42.5 0 4 0 0
42.6 0 2 0 0
42.7 0 4 0 0
42.8 0 5 0 0
42.9 0 9 0 0
43 0 6 0 0
43.1 0 6 0 0
43.2 0 2 0 0
43.3 0 5 0 0
43.4 0 5 0 0
43.5 0 2 0 0
43.6 0 4 0 0
43.7 1 3 0 0
43.8 1 8 0 0
43.9 0 7 0 0
44 0 4 0 0
44.1 1 1 0 0
44.2 0 6 0 0
44.3 1 1 0 0
44.4 1 1 0 0
44.5 0 6 0 0
44.6 0 3 0 0
44.7 0 5 0 0
44.8 0 2 0 0
44.9 1 4 0 0
45 0 4 0 0
45.1 0 4 0 0
45.2 0 1 0 0
45.3 0 8 0 0
45.4 0 5 0 0
45.5 0 9 0 0
45.6 0 3 0 0
45.7 1 1 0 0
45.8 2 2 0 0
45.9 0 2 0 0
46 0 3 0 0
46.1 0 5 1 0
46.2 0 2 0 0
46.3 1 4 0 0
46.4 0 1 0 0
46.5 0 7 0 0
46.6 0 2 0 0
46.7 0 1 0 0
46.8 0 1 0 0
46.9 0 2 0 0
47 0 1 1 0
47.1 1 1 0 1
47.2 0 5 0 0
47.3 0 4 0 0
47.4 0 2 0 0
47.5 0 3 0 0
47.6 2 5 0 0
47.7 0 5 1 0
47.8 0 4 0 0
47.9 0 3 0 0
48 0 6 1 0
48.1 0 2 1 0
48.2 0 1 0 0
48.4 0 5 0 0
48.5 0 3 0 0
48.7 1 2 0 0
48.8 2 7 0 0
48.9 0 1 0 0
49 0 2 0 0
49.2 0 4 0 0
49.4 0 3 0 0
49.5 0 5 0 0
49.6 0 1 0 0
49.7 0 5 0 0
49.8 0 3 1 0
49.9 0 3 0 0
50 0 5 0 0
50.1 0 5 0 0
50.2 0 3 0 0
50.3 0 3 0 0
50.4 0 2 0 0
50.5 0 1 0 0
50.6 0 3 0 0
50.8 0 3 0 0
51 0 1 0 0
51.1 0 2 0 0
51.2 0 2 0 0
51.3 0 3 0 0
51.4 0 3 0 0
51.5 0 2 0 0
51.6 0 3 0 0
51.7 0 2 0 0
51.8 0 6 0 0
51.9 0 5 0 0
52 0 5 0 0
52.1 0 4 0 0
52.2 0 4 0 0
52.3 0 1 0 0
52.4 0 2 0 0
52.5 0 1 0 0
52.6 0 3 0 0
52.7 0 3 0 1
52.8 0 1 0 0
52.9 0 2 0 0
53 0 2 0 0
53.2 0 3 0 0
53.4 0 10 0 0
53.5 1 2 0 0
53.6 0 5 0 0
53.7 0 5 0 0
53.8 0 3 0 0
53.9 0 3 0 0
54 0 2 0 0
54.1 0 2 0 0
54.2 0 2 0 0
54.3 0 2 0 0
54.4 0 2 0 0
54.6 0 3 0 0
54.7 0 6 0 0
54.8 0 2 0 0
54.9 0 1 0 0
55 0 1 0 0
55.1 0 3 0 0
55.2 0 1 0 1
55.5 0 1 0 0
55.6 0 4 0 0
55.7 0 2 0 0
55.8 0 7 0 0
55.9 0 3 0 0
56 0 3 0 0
56.1 0 0 1 0
56.2 0 6 0 0
56.3 0 2 0 0
56.4 0 1 0 0
56.5 0 2 0 0
56.6 0 3 0 0
56.7 0 3 0 0
56.8 0 3 0 0
56.9 1 4 0 0
57 0 2 0 0
57.2 0 1 0 0
57.3 1 1 0 0
57.4 1 2 0 0
57.5 0 4 0 0
57.6 0 1 0 0
57.7 0 4 0 0
57.8 0 2 0 0
57.9 0 1 0 1
58 0 5 0 0
58.1 1 3 0 0
58.2 0 3 0 1
58.3 0 1 0 0
58.4 0 1 0 0
58.5 0 5 0 0
58.6 0 2 0 0
58.7 0 2 0 0
58.8 0 2 0 0
59 0 1 0 0
59.1 1 4 0 0
59.2 0 2 0 0
59.3 0 5 0 0
59.4 0 1 0 0
59.6 1 5 0 0
59.7 1 7 0 0
59.8 0 8 0 0
59.9 1 2 0 0
60 0 6 0 0
60.1 0 1 0 0
60.2 1 1 0 0
60.3 0 3 0 0
60.4 0 1 0 0
60.5 0 3 0 0
60.6 0 2 0 0
60.7 0 4 0 0
60.8 0 1 0 0
60.9 1 0 1 0
61 0 0 1 0
61.1 0 1 0 0
61.2 0 3 0 0
61.3 0 1 0 0
61.4 0 2 0 0
61.6 0 2 0 0
61.7 0 2 0 0
61.8 0 1 0 0
61.9 0 6 0 0
62 0 1 0 0
62.1 0 2 0 0
62.3 0 1 0 0
62.4 0 4 0 0
62.5 0 2 0 0
62.6 0 1 0 0
62.7 0 1 0 0
62.8 0 3 0 0
62.9 0 1 0 0
63 0 1 0 0
63.1 0 3 0 0
63.2 0 4 0 0
63.3 0 2 0 1
63.4 0 1 0 0
63.5 0 1 0 0
63.6 0 1 0 0
63.8 0 3 0 0
63.9 0 1 0 0
64 0 2 0 0
64.2 0 3 0 0
64.3 0 2 0 0
64.4 0 1 0 0
64.5 0 1 0 0
64.6 0 1 0 0
64.7 0 4 0 0
64.8 0 2 0 0
64.9 0 1 0 0
65.2 0 1 0 0
65.4 0 2 0 0
65.8 0 6 0 0
65.9 0 4 0 0
66 0 2 0 0
66.1 0 1 0 0
66.2 0 4 0 0
66.3 1 1 0 0
66.5 0 5 0 0
66.6 0 1 0 0
66.7 0 1 0 0
66.8 0 10 0 0
66.9 0 1 0 0
67.1 0 3 0 0
67.3 0 1 0 0
67.4 0 3 0 0
67.5 0 2 0 0
67.7 0 1 0 0
67.8 0 2 0 0
67.9 0 1 0 0
68.2 0 0 1 0
68.3 0 1 0 0
68.4 0 0 1 0
68.5 0 2 0 0
68.7 0 1 0 0
68.8 0 2 1 0
68.9 0 2 0 0
69 0 2 0 0
69.1 0 1 0 0
69.3 0 1 2 0
69.5 0 1 0 0
69.7 1 1 0 0
69.8 0 3 0 0
69.9 0 1 0 0
70.1 0 1 0 0
70.2 0 4 0 0
70.3 0 1 0 0
70.4 0 3 0 0
70.5 0 2 0 0
70.6 0 6 0 0
70.8 0 2 0 0
70.9 0 2 0 0
71 0 1 0 0
71.1 0 2 0 0
71.2 0 1 0 0
71.5 0 3 0 0
71.6 0 2 1 0
71.7 0 1 0 0
71.8 0 2 0 0
71.9 0 2 0 0
72 0 1 0 0
72.1 1 4 0 0
72.3 0 2 0 0
72.4 0 4 0 0
72.5 0 1 0 0
72.7 1 1 0 0
72.9 0 0 1 0
73.1 0 1 0 0
73.3 0 2 0 0
73.5 0 1 0 0
73.6 0 3 0 0
73.7 0 2 0 0
73.9 0 1 0 0
74 0 3 0 0
74.2 1 1 1 0
74.5 0 1 0 0
74.6 0 1 0 0
74.7 0 3 0 0
74.8 0 3 0 0
74.9 0 1 0 0
75 0 3 0 0
75.3 0 1 0 0
75.4 0 1 0 0
75.7 0 1 0 0
75.8 0 1 0 0
75.9 0 1 0 0
76 0 2 1 0
76.1 0 1 0 0
76.3 0 3 0 0
76.4 0 2 0 0
76.5 0 1 0 0
76.6 0 1 0 0
76.7 0 1 0 0
76.9 0 2 0 0
77 0 2 0 0
77.2 0 2 0 0
77.5 0 0 1 0
77.7 0 1 0 0
78.3 0 2 0 0
78.4 0 5 0 0
78.5 0 1 0 0
78.6 0 1 0 0
78.8 0 2 0 0
78.9 0 2 0 0
79 0 2 0 0
79.2 0 1 0 0
79.3 0 3 0 0
79.5 0 1 0 0
79.6 0 2 0 0
79.8 0 1 0 0
80.1 0 1 0 0
80.2 0 1 0 0
80.3 0 2 0 0
80.4 0 2 0 0
80.6 0 1 0 0
80.9 0 1 0 0
81 0 1 0 0
81.3 0 1 0 0
81.4 0 1 0 0
81.5 0 2 0 0
81.6 0 2 0 0
81.7 0 1 0 0
81.8 0 3 0 0
81.9 1 0 0 0
82 0 3 0 0
82.1 0 1 0 0
82.6 0 1 0 0
83 0 1 0 0
83.2 0 2 0 0
83.3 0 1 0 0
83.4 0 1 0 0
83.5 0 2 0 0
83.6 0 1 0 0
83.7 0 1 0 0
84.1 0 4 0 0
84.2 0 1 1 0
84.3 0 2 0 1
84.4 0 2 0 0
84.5 0 2 0 0
84.6 0 3 0 0
84.7 0 1 0 0
84.8 0 2 0 0
84.9 0 2 0 0
85.1 0 2 0 0
85.3 0 1 0 0
85.6 0 1 0 0
85.7 0 1 0 0
85.8 0 1 0 0
86 0 1 0 0
86.1 0 1 0 0
86.2 0 2 0 0
86.3 0 1 0 0
86.4 0 1 0 0
86.5 0 2 0 0
86.6 0 2 0 0
86.9 0 1 0 0
87.1 0 3 0 0
87.2 0 1 0 0
87.7 0 2 0 0
87.8 0 2 0 0
87.9 0 1 0 0
88 0 1 0 0
88.1 0 1 0 0
88.2 0 1 0 0
88.3 0 2 0 0
88.5 0 2 0 0
88.6 0 1 0 0
88.7 0 2 0 0
88.8 0 3 0 0
88.9 0 1 0 0
89 0 1 0 0
89.2 0 1 0 0
89.3 0 1 0 0
89.6 0 2 0 0
89.7 0 4 0 0
89.9 0 1 0 0
90.1 0 2 0 0
90.2 0 1 0 0
90.3 0 4 0 0
90.5 0 3 0 0
90.8 0 1 0 0
91 0 1 0 0
91.1 1 3 0 0
91.3 0 1 0 0
91.4 0 1 0 0
91.5 0 1 0 0
91.8 0 1 0 0
91.9 0 1 0 0
92.1 0 1 0 0
92.2 0 1 0 0
92.4 0 1 0 0
92.5 0 1 0 0
92.6 0 1 0 0
92.8 0 1 0 1
93.2 0 2 0 0
93.3 0 1 0 0
93.4 0 2 0 0
93.5 0 1 0 0
93.7 0 1 0 0
93.9 0 2 0 0
94.1 0 1 0 0
94.4 0 2 0 0
94.6 0 1 0 0
94.9 0 2 0 0
95 0 3 0 0
95.1 0 1 0 0
95.3 0 1 0 0
95.4 0 3 0 0
95.6 0 1 0 0
95.8 0 1 0 0
95.9 0 1 0 0
96.2 0 1 0 0
96.9 0 1 0 0
97 0 1 0 0
97.2 0 2 0 0
97.3 1 2 0 0
97.5 0 1 0 0
97.8 0 2 0 0
98 0 1 0 0
98.2 0 1 0 0
98.7 0 2 0 0
98.9 0 2 0 0
99.4 0 3 0 1
99.5 0 2 0 0
99.6 0 1 0 0
99.7 0 1 0 0
99.8 0 2 0 0
99.9 0 3 0 0
100.1 0 1 0 0
100.2 0 2 0 0
100.3 0 1 0 0
100.8 0 1 0 0
100.9 0 0 1 0
101.2 0 1 0 0
101.4 0 1 0 0
101.5 0 3 0 0
101.6 0 1 0 0
101.7 0 1 0 0
101.8 0 1 0 0
102 0 2 0 0
102.1 0 1 0 0
102.3 0 2 0 0
102.4 0 1 0 0
102.5 0 1 0 0
102.7 0 1 0 0
102.8 0 1 0 0
103.1 0 1 0 0
103.2 0 2 0 0
103.4 0 1 0 0
103.5 0 1 0 0
103.7 0 1 0 0
103.8 0 1 0 0
103.9 0 4 0 0
104.5 0 2 0 0
105 0 1 0 0
105.2 0 1 0 0
105.3 0 2 0 0
105.4 0 2 0 0
105.6 0 1 0 0
105.7 0 1 0 0
105.9 0 3 0 0
106 0 2 0 0
106.1 0 1 0 0
106.6 0 1 0 0
107.4 0 1 0 0
107.5 0 1 0 0
107.6 0 2 0 0
107.9 1 0 0 0
108.1 0 2 0 0
108.6 0 2 0 0
109 0 1 0 0
109.1 0 1 0 0
109.3 0 2 0 0
109.4 0 1 0 0
109.6 0 1 0 0
109.8 0 1 0 0
109.9 0 2 0 0
110 0 1 0 0
110.2 0 1 0 0
110.3 0 6 0 0
110.5 0 2 0 0
111 0 1 0 0
111.3 0 1 0 0
111.4 0 1 0 0
111.6 0 1 0 0
111.9 0 2 0 0
112 0 1 0 0
112.3 0 3 0 0
112.6 0 1 0 0
112.7 0 2 0 0
112.9 0 1 0 0
113.2 1 0 0 0
113.3 0 1 0 0
113.4 0 2 0 0
113.9 0 1 0 0
114.6 0 0 1 0
114.7 0 1 0 0
114.8 0 2 0 0
115.3 0 1 0 0
115.4 0 2 0 0
115.5 0 1 0 0
115.6 0 0 0 1
115.8 0 1 0 0
116 0 1 0 0
116.2 0 1 0 0
116.5 0 1 0 0
116.6 0 2 0 0
116.8 0 2 0 0
116.9 0 1 0 0
117 0 1 0 0
117.4 0 1 0 0
117.9 0 1 0 0
118.1 0 1 0 0
118.2 0 2 0 0
118.5 0 1 0 0
118.6 0 3 0 0
118.8 0 1 0 0
118.9 0 1 0 0
119.1 0 2 0 0
119.2 0 1 0 0
119.4 0 1 0 0
119.6 0 2 0 0
119.7 0 1 0 0
119.8 0 1 0 0
120.1 0 1 0 0
120.6 0 1 0 0
120.8 0 1 0 0
121 0 1 0 0
121.3 0 2 0 0
121.8 0 1 0 0
122.1 0 1 0 0
122.6 0 0 1 0
122.7 0 1 0 0
122.8 0 1 0 0
123.1 0 1 0 0
123.2 0 2 0 0
123.5 0 2 0 0
123.6 0 1 0 0
123.7 0 2 0 0
123.8 0 1 0 0
124.3 0 3 0 0
124.5 0 1 0 0
124.9 0 1 0 0
125.4 0 4 0 0
125.5 0 1 0 0
125.7 0 1 0 0
125.8 0 4 0 0
126.1 0 2 0 0
126.2 0 1 0 0
126.3 0 1 0 0
127.2 0 1 0 0
127.4 0 1 0 0
127.5 0 1 0 0
127.6 0 3 0 0
127.7 0 3 0 0
128 0 1 0 0
128.1 0 2 0 0
128.6 0 1 0 0
128.7 0 2 0 0
128.8 0 1 0 0
128.9 1 0 0 0
129.3 0 1 0 0
129.5 0 1 0 0
129.6 0 1 0 0
129.9 0 0 1 0
130.1 0 1 0 0
130.2 0 1 0 0
130.4 0 2 0 0
130.5 0 1 0 0
130.7 0 1 0 0
130.8 0 1 0 0
131.4 0 1 0 0
131.6 0 1 0 0
131.7 0 1 0 0
132.3 0 1 0 0
133 0 1 0 0
133.1 0 1 0 0
133.2 0 1 0 0
133.3 0 1 0 0
133.4 0 2 0 0
134.2 0 1 0 0
134.9 0 1 0 0
135.1 0 1 0 0
135.2 0 1 0 0
135.8 0 2 0 0
136.2 0 1 0 0
136.6 0 1 0 0
136.8 0 1 0 0
137 0 1 0 0
137.2 0 2 0 0
137.6 0 1 0 0
139.2 0 1 0 0
140.4 0 1 1 0
140.8 0 1 0 0
140.9 0 1 0 0
141 0 3 0 0
141.5 0 2 0 0
141.9 0 2 0 0
142 0 1 0 0
142.1 0 1 0 0
142.6 0 1 0 0
142.8 0 1 0 0
143.2 0 2 0 0
143.4 1 1 0 0
143.6 0 1 0 0
144.2 0 1 0 0
144.5 0 1 0 0
145.3 0 1 0 0
145.8 0 1 0 0
146.4 0 1 0 0
147.1 0 1 0 0
147.8 0 1 0 0
148 0 1 0 0
148.6 0 1 0 0
148.8 0 1 0 0
148.9 0 1 0 0
149.3 0 2 0 0
149.4 0 1 0 0
149.6 0 2 0 0
149.7 0 1 0 0
150 0 1 0 0
150.7 0 1 0 0
150.9 0 1 0 0
151.1 0 1 0 0
151.2 0 1 0 0
151.7 0 1 0 0
152.5 0 1 0 0
153.7 0 2 0 0
154.4 0 1 0 0
155.9 0 3 0 0
156 0 1 0 0
156.4 0 1 0 0
156.5 0 2 0 0
156.6 0 2 0 0
156.9 0 2 0 0
157.4 0 2 0 0
157.5 0 2 0 0
158.2 0 1 0 0
159.6 0 1 0 0
160.4 0 1 0 0
160.8 0 1 0 0
161.3 0 1 0 0
161.6 0 1 0 0
162.1 0 1 0 0
162.3 0 1 0 0
162.4 0 1 0 0
162.5 0 1 0 0
162.7 0 1 0 0
163.3 0 1 0 0
163.6 0 1 0 0
163.7 0 1 0 0
164.4 0 1 0 0
164.8 0 1 0 0
164.9 0 1 0 0
165.8 0 1 0 0
167.2 0 1 0 0
167.9 0 1 0 0
168.8 0 1 0 0
169 0 1 0 0
169.6 0 1 0 0
170.1 0 2 0 0
170.2 0 1 0 0
170.6 0 1 0 0
170.8 0 2 0 0
171.4 0 1 0 0
171.6 0 1 0 0
171.7 0 2 0 0
172.7 0 1 0 0
173.5 0 1 0 0
173.7 0 1 0 0
174.2 0 1 0 0
174.3 0 1 0 0
174.4 0 1 0 0
174.5 0 1 0 0
174.7 0 1 0 0
175.3 0 1 0 0
176.7 0 1 0 0
176.8 0 2 0 0
176.9 0 1 0 0
178.6 0 1 0 0
178.9 0 3 0 0
179 0 1 0 0
179.9 0 2 0 0
181.4 0 1 0 0
181.6 0 1 0 0
182 0 1 0 0
182.3 0 1 0 0
182.6 0 2 0 0
182.7 1 0 0 0
183.5 0 1 0 0
183.8 0 2 0 0
184.1 0 2 0 0
184.6 0 1 0 0
184.8 0 1 0 0
185.3 0 1 0 0
185.6 0 6 0 0
185.7 0 1 0 0
185.8 0 2 0 0
186.1 0 3 0 0
186.7 0 1 0 0
187.9 0 2 0 0
190.3 0 1 0 1
190.8 0 2 0 0
190.9 0 2 0 0
191.1 0 1 0 0
191.7 0 1 0 0
192.6 0 1 0 0
193.3 0 1 0 0
193.4 0 5 0 0
193.5 0 1 0 0
193.7 0 1 0 0
193.9 0 1 0 0
194.4 0 1 0 0
195 0 1 0 0
195.9 0 1 0 0
196 0 1 0 0
196.1 0 1 0 0
196.6 0 1 0 0
196.8 0 1 0 0
198.1 0 1 0 0
198.9 0 1 0 0
200.1 0 1 0 0
200.2 0 1 0 0
200.8 0 1 0 0
200.9 0 1 0 0
201 0 1 0 0
201.2 0 1 0 0
201.3 0 1 0 0
201.4 0 1 0 0
202.2 0 1 0 0
202.3 0 1 0 0
202.7 0 1 0 0
203 0 1 0 0
203.1 0 1 0 0
204.3 0 1 0 0
208.6 0 1 0 0
208.7 0 1 0 0
209.1 0 1 0 0
209.7 0 1 0 0
209.8 0 2 0 0
210.2 0 1 0 0
210.3 0 1 0 0
210.6 0 1 0 0
210.8 0 1 0 0
210.9 0 1 0 0
211 0 1 0 0
211.9 0 1 0 0
212.1 0 1 0 0
213.7 0 1 0 0
214.5 1 0 0 0
215.8 0 1 0 0
216.5 0 1 0 0
216.6 0 1 0 0
217.7 0 0 0 1
217.8 0 0 1 0
218 0 0 1 0
218.8 0 1 0 0
220 0 1 0 0
220.3 0 1 0 0
220.5 0 1 0 0
220.8 0 1 0 0
223.9 0 1 0 0
225.1 0 1 0 0
