bin valid fake clones missed
369.8 0 1 0 0
372.1 0 1 0 0
377.5 0 1 0 0
382.7 0 1 0 0
384.3 0 2 0 0
386 0 2 0 0
386.3 0 1 0 0
386.5 0 1 0 0
386.9 0 2 0 0
389.5 0 0 1 0
392.9 1 0 0 0
393.7 1 0 0 0
394.7 0 1 0 0
395.3 0 1 0 0
396 1 0 0 0
396.7 0 1 0 0
398.2 0 1 0 0
399.3 0 2 0 0
401.5 0 1 0 0
409.3 0 1 0 0
420 0 2 0 0
420.4 0 1 0 0
424.6 0 1 0 0
424.8 0 1 0 0
431.3 0 1 0 0
431.7 0 1 0 0
432 0 1 0 0
435 0 1 0 0
435.4 0 3 0 0
440.9 0 1 0 0
441.1 0 1 0 0
443.8 0 1 0 0
444.9 0 2 0 0
446.3 0 1 0 0
452.7 1 0 0 0
454.1 0 2 0 0
455.6 0 1 0 0
456.3 0 1 0 0
458.3 0 1 0 0
472.6 0 1 0 0
474.8 1 0 0 0
480.8 0 1 0 0
488.7 0 1 0 0
492.7 0 1 0 0
496.5 1 0 0 0
498 0 1 0 0
502.1 0 1 0 0
503 0 1 0 0
505.7 0 2 0 0
508.3 0 1 0 0
508.9 0 2 0 0
520.5 0 1 0 0
531.1 0 1 0 0
540.4 0 1 0 0
557.8 0 1 0 0
559.9 0 1 0 0
562.6 0 1 0 0
562.8 0 2 0 0
563.5 0 2 0 0
571.6 0 1 0 0
573.1 1 0 0 0
573.8 1 0 0 0
587 0 2 0 0
588.3 0 2 0 0
593.7 1 0 0 0
594.6 0 1 0 0
598.9 0 1 0 0
599.3 0 1 0 0
601.4 0 2 0 0
603.6 0 1 0 0
613.5 0 2 0 0
617 0 1 0 0
618.7 0 1 0 0
639.2 0 1 0 0
648.2 0 1 0 0
655.6 0 1 0 0
664.2 0 1 0 0
672.7 0 1 0 0
692.4 1 0 0 0
698.8 0 1 0 0
723.6 0 1 0 0
742.2 0 0 1 0
744.3 0 1 0 0
746 0 1 0 0
748.4 0 1 0 0
759.5 0 1 0 0
785.6 0 1 0 0
786.4 0 2 0 0
788.1 0 3 0 0
796.8 0 1 0 0
797.8 0 2 0 0
800.5 0 1 0 0
824 0 1 0 0
837.8 0 1 0 0
840.3 0 1 0 0
894.4 0 0 1 0
896.3 0 1 0 0
903 0 2 0 0
903.2 0 1 0 0
908.9 0 2 0 0
917.8 1 0 0 0
980.5 0 3 0 0
987.4 0 2 0 0
987.6 1 0 0 0
1028.6 0 1 0 0
1041 0 3 0 0
1110.5 0 2 0 0
1118.7 0 1 0 0
1174.3 0 2 0 0
1178.2 1 0 0 0
1214.2 0 1 0 0
1239.6 0 1 0 0
1252.5 0 3 0 0
1265.7 0 4 0 0
1276.3 1 0 0 0
1330.9 1 0 0 0
1416.7 0 1 0 0
1463.2 0 1 0 0
1468.7 0 2 0 0
1487.2 0 1 0 0
1556 0 2 0 0
1616.4 0 3 0 0
1628.1 1 0 0 0
1649.5 0 1 0 0
1731.9 0 1 0 0
1732.2 0 1 0 0
1736.4 0 1 0 0
1795.9 0 3 0 0
1801.2 0 1 0 0
1814.3 0 1 0 0
1819 0 1 0 0
1932.5 0 1 0 0
1935.7 1 0 0 0
1957.9 0 1 0 0
2061.6 1 0 0 0
2089.1 0 1 0 0
2092.3 0 1 0 0
2115.9 0 1 0 0
2659.6 0 1 0 0
3093.4 0 1 0 0
3147.5 0 1 0 0
3258.9 0 1 0 0
3636.8 1 0 0 0
4306.1 0 2 0 0
4556.7 0 1 0 0
4630.1 0 1 0 0
4818.9 0 1 0 0
4894.8 0 1 0 0
5173.6 0 1 0 0
6256.3 1 0 0 0
7364.3 0 0 1 0
7406.2 0 1 0 0
8250.1 0 2 0 0
8559 0 1 0 0
13775 1 0 0 0
14825.5 1 0 0 0
23069.8 0 1 0 0
25193 0 1 0 0
77591 0 1 0 0
90792.1 1 0 0 0
